MAT.1.1	Jesu Krist lagŋɛl Abraham ɛm, lele David ɛm ab e mew.
MAT.2.3	Eke ɛb ebu Erↄd amani na ok ↄru ɛm a, ɛrmni ɛdŋʼn es, Jerusalɛm nimum ecʼagŋ a yɛji. 
MAT.2.4	Erↄd as 
MAT.2.5	-Li dad ow ninɛ: «Bɛtlehɛm baŋn, Jude wus af, aŋke kin low yecʼeke Nyam dad ke 
MAT.2.7	Ow sosiɛm ew ew ɛm Erↄd ɛsŋ nuŋ ɛm ↄny ɛsɛl a ekʼɛl ɛm, li kʼuw lɛgŋ tasi yecʼaf eke lɛ́l a kʼɛy ↄkm ab any. 
MAT.2.8	Ɛtŋ lʼɛrm wɛl Bɛtlehɛm. Li dad wɛl ninɛ: «Ìmn otarir iy a e lís e low akr sɛnyn sɛnyn toŋ ɛ́ŋan in; eke bʼɛŋan in a òwr dadrʼm yecʼɛtŋ kʼɛm yɛji mʼím mʼusrʼr sos.»
MAT.2.9	Eke -lʼirir ɛb ebu a e sodad a, -lʼɛlu lakr -nʼim. Eke -nʼaam a, kin lɛ́l a eke -lʼikŋn anym -lʼɛkan yogŋ a eke ligbn bʼanŋ igb a, ekʼikŋ ɛl anym. Ɛtŋ wanci ab af a eke lɛ́l a im ok yogŋ a eke iy a anŋ a, nʼinym es. 
MAT.2.10	Eke -lʼɛkan lɛ́l a inym es a, -nʼanŋ sos ɛm iŋn ligbɛl ɛm. 
MAT.2.11	-Lʼok akŋ a ɛtŋ -lʼɛkn iy a lele lis Mari ab. -Lʼok ↄwrↄkp wus ɛtŋ -nʼam usr iy a sos. -Li kpakpab ɛl eci sekpr ab es ɛtŋ -lʼap ow sika, 
MAT.2.12	Ow e jam a, Nyam ɛwar ɛl mɛmn ɛm, eke -li kʼɛwlmn mɛny -nʼiimn Erↄd ogŋ a ij; ɛtŋ -lʼeb ejagb ɛjeci -nʼim ɛl eci wus ab af.
MAT.2.13	Sica eke nuŋ ɛm ↄny ɛsɛl a im a, Ɛs Kↄtↄkↄ ecʼ
MAT.2.14	Kpɛkŋ Josɛf igb ncok ɛm, oc iy a lele Mari ab ɛtŋ -nʼim Ejipt. 
MAT.2.15	-Nʼanŋ yogŋ toŋ Erↄd uw. Low na ɛy yecʼɛtŋ ke Ɛs Kↄtↄkↄ ecʼodad na eke dad 
MAT.2.16	Eke 
MAT.2.17	Ɛbɛn eke 
MAT.2.18	Rama ɛb ɛm, wɛl iri lebl ekʼikŋ,
MAT.2.18	ↄŋn ikŋ lele luw eci likekr ab.
MAT.2.18	Rashɛl anake am ikŋ in ecʼey a ecʼↄŋn a.
MAT.2.18	Lʼibram ŋↄŋn aŋke in ecʼey a anm ij. 
MAT.2.19	Eke 
MAT.2.20	ɛtŋ dadʼr ninɛ: «Ìgb, òc iy a lele lis ab ke ɛ́wal mɛny imn Israɛl wus af, aŋke agŋ a eke am ↄl iy ab es eke kʼibi a -lʼuw.» 
MAT.2.21	Ow ↄŋ Josɛf igb oc iy a lele lis ab ɛtŋ -lʼɛwl -nʼim Israɛl wus af. 
MAT.2.22	Gbɛkↄ Josɛf iri eke Arkelaↄs 
MAT.2.23	ɛtŋ nʼim lʼir Nasarɛt baŋn. Ow el ɛbɛn yecʼɛtŋ ke 
MAT.3.1	Lɛgŋ ab ɛm a, Jan mij ok nuŋ ɛs ɛy ↄkm Jude eci loj 
MAT.3.2	«Ìtŋnin ɛrm ɛm aŋke Afr ecʼ
MAT.3.3	Jan el ɛgŋ a eke 
MAT.3.4	Jan sus mob eke wɛl kok gbaŋkↄ kedebnam e suw ɛm ɛtŋ lʼɛgŋ ndey lɛl e meb er ɛm; 
MAT.3.5	Jerusalɛm ecʼagŋ, Jude wus af ecʼagŋ fɛŋ, lele mij ewl mij Jurdɛn wus ab af ecʼagŋ a am ow Jan ogŋ. 
MAT.3.6	-Nʼam ɛgŋ ɛl e sikpl a -lʼeb agŋ fɛŋ ecʼany af, ɛtŋ Jan am ok ɛl mij nuŋ Jurdɛn erŋ.
MAT.3.7	Eke Jan am ɛkn eke 
MAT.3.8	Sica yɛ̀gmn ↄny ecʼes an ab ɛm eke itŋnin ɛrm ɛm! 
MAT.3.9	Ɛtŋ ɛmɛny kì tutar ↄny ɛm ki dadr kʼɛsrɛ: “Ɛy lagŋ el Abraham.” 
MAT.3.10	Sica ↄs anŋ eke bʼow bubr ekŋ es min ɛm. Likŋ fɛŋ ekʼↄ́sum ey amamn a, wɛl bʼow ubrʼr es oc ↄwlʼl alm. 
MAT.3.11	Ɛm ecʼa, mʼam mʼok ↄny mij nuŋ mij ɛm ɛsɛ ɛrm ɛm itŋn eci mɛny ɛwr af, gbɛkↄ ɛgŋ ekʼanŋʼm jam am ow a bʼow ok ↄny mij nuŋ Abŋ Lala lele al ɛm ab.
MAT.3.12	Nʼↄnym waw ab ɛtŋ li bʼow nʼↄŋ egb a lɛf, lʼéb ey a, ke lʼígŋ suw a lʼok es. Li bʼow lʼeb egb a lʼok egbel ɛm, ke lʼófŋ suw a al ekʼiram es ab ɛm.»
MAT.3.13	Sica Jesu anŋ Galile ow Jurdɛn eke Jan kʼokʼr mij nuŋ; 
MAT.3.14	kↄ Jan ɛgŋm, ɛtŋ dadʼr ninɛ: «Ɛm anake kʼokʼm mij nuŋ a, ɛtŋ ow el ŋ eke am ow ɛm ogŋ!» 
MAT.3.15	Gbɛkↄ Jesu dadʼr ninɛ: «Caca ɛm a, ɛ̀gŋ ke ow él ɛbɛn, aŋke ɛbɛn eke si bʼow si kok ów fɛŋ eke Nyam am ibrm ɛy ab ana.» Ow sosiɛm Jan ɛgŋ eb okʼr mij nuŋ. 
MAT.3.16	Eke Jesu ok mij nuŋ ke am ɛy ↄkm erŋ a, kpɛkŋ afr agbr ɛm. Lʼɛkn Nyam ecʼAbŋ ekʼam usʼr es nuŋ af ɛsɛ kel af. 
MAT.3.17	Ɛtŋ lebl nyam anŋ afr am ikŋ dad ɛsɛ: «Ɛgŋ na el ɛm ecʼIy eke mʼerur tasi; mʼoc ɛm eci sos ɛm iŋn fɛŋ mʼɛluʼl ɛm.» 
MAT.4.1	Sica Nyam ecʼAbŋ oc Jesu im loj eke 
MAT.4.2	Eke nʼɛnŋ nɛny sɛgŋ ekŋ yony, ncok lele lɛgŋ owr ab a, ca namn owʼr sos. 
MAT.4.3	Agn ekʼel ɛju ɛs a, ɛri ow titmʼn ɛtŋ dadʼr ninɛ: «Ekʼel Nyam ecʼIy, ke dàd mebn amua ítŋn el ob ij.» 
MAT.4.4	Jesu dadʼr ninɛ: «Wɛl nↄn Nyam Lɛl ɛm eke: 
MAT.4.5	Ɛmɛny agn ocʼr im uyumʼn Jerusalɛm ɛb lala ab ɛm e 
MAT.4.6	ɛtŋ dadʼr ninɛ: «Eke el Nyam ecʼIy, ke ànŋ aŋa igb us es wus; aŋke wɛl nↄn Nyam Lɛl ɛm eke: 
MAT.4.7	Jesu dadʼr ninɛ: «Nyam Lɛl yɛji dad eke: 
MAT.4.8	Ɛmɛny agn ocʼr im lafɛny gege nyam af, yɛgmʼn wus na ecʼes ɛw es ɛw a fɛŋ lele ɛl eci sakpl ab ab, 
MAT.4.9	ɛtŋ dadʼr ninɛ: «Mob amua fɛŋ mʼow mʼↄŋ eke ok ↄwrↄkp wus igŋʼm nuŋ.» 
MAT.4.10	Ca Jesu dadʼr ninɛ: «Ŋ Satan, kpabʼm es lís! Aŋke wɛl nↄn Nyam Lɛl ɛm eke: 
MAT.4.11	Sica agn ɛgbʼr es; ɛtŋ kin 
MAT.4.12	Eke Jesu iri eke wɛl ɛlu Jan sobel ɛm a, 
MAT.4.13	Lʼirm Nasarɛt ij, ɛtŋ nʼim nʼanŋ Kapɛrnayum, ɛb eke anŋ Galile eci mij lekpl a saw, Zabulↄn lele Nɛftali ab eci wus ab af. 
MAT.4.14	Ow el ɛbɛn yecʼɛtŋ ke 
MAT.4.15	Zabulↄn eci wus a, Nɛftali eci wus a ekʼanŋ
MAT.4.15	okij saw ecʼejagb ab af, Jurdɛn jam a,
MAT.4.15	Galile ekʼagŋ ekʼelm Jwifɛl a ir af!
MAT.4.16	Agŋ a ekʼir ncebn ɛm a ɛkn usuayl ligbɛl!
MAT.4.16	Ɛtŋ agŋ a ekʼanŋ luw eci lↄw ew a,
MAT.4.16	usuayl ɛjn ok ɛl af. 
MAT.4.17	Lɛgŋ na af anake Jesu ↄb nuŋ am dad Nyam odad ɛsɛ: «Ìtŋnin ɛrm ɛm aŋke Afr ecʼ
MAT.4.18	Jesu am ɛcr Galile eci mij lekpl a e saw saw ɛtŋ lʼɛkn agŋ lisijimɛl yony ekʼel ↄcn ibi ɛsɛl: Simↄ eke wɛl bʼɛsŋ Piɛr lele lisijim Andre ab. -Nʼam ok muw mij lekpl ab ɛm. 
MAT.4.19	Jesu dad ɛl ninɛ: «Usrʼm jam, mʼow mi kok ↄny eel agŋ eb ɛsɛl.» 
MAT.4.20	Kpɛkŋ -li digŋ ɛl eci muw a -lʼok es ɛtŋ -lʼus ow jam.
MAT.4.21	Eke li bʼim akpoj tɛl a, lʼɛkn agŋ lisijimɛl ɛjeci yony Jak lele Jan ab, Sebede ecʼey. Ɛl ɛs ab -nʼanŋ ɛl eci mijɛtŋ ab ɛm -nʼam kok ɛl eci muw a ɛtŋ Jesu ɛsŋ ɛl. 
MAT.4.22	Kpɛkŋ -li digŋ ɛl ɛs lele mijɛtŋ ab ab -lʼɛlu es, ɛtŋ -lʼus ow jam.
MAT.4.23	Jesu am ɛc Galile eci wus ab af; wus ab af yogŋ, nʼam yɛgm agŋ low 
MAT.4.24	Siri wus af nimum, Jesu e lís ecʼodad eke wɛl am dad a ecʼamani am ok agŋ ↄru ɛm, ɛtŋ wɛl am isʼr agŋ fɛŋ ekʼam ij ↄl ɛrŋ ɛrŋ e gbre ɛsɛ agŋ ekʼↄny 
MAT.4.25	Agŋ nↄnↄ ekʼanŋ Galile ow, Ɛb Lɛw a eci wus ab af ecʼagŋ, 
MAT.5.1	Eke Jesu ɛkn bieku a, lʼuyu lafɛny af ɛtŋ li sig es. In e 
MAT.5.2	ɛtŋ nʼam yɛgm wɛl low li dad lʼɛsɛ:
MAT.5.3	«Agŋ ekʼij abŋ ɛm e gbↄr,
MAT.5.3	ehe él ɛl eci
MAT.5.3	aŋke Afr e 
MAT.5.4	Agŋ a ekʼanŋ sↄrŋ ɛm a, ehe él ɛl eci
MAT.5.4	aŋke Nyam bʼow ɛyr ɛl ɛrm es!
MAT.5.5	Agŋ ɛrm frↄrↄ ɛsɛl, ehe él ɛl eci,
MAT.5.5	aŋke -li bʼow -lʼij wus eke Nyam ɛwar a ecʼaja.
MAT.5.6	Agŋ eke low nɛnyɛmbri nyam ecʼamn am ↄny a,
MAT.5.6	ehe él ɛl eci,
MAT.5.6	aŋke Nyam bʼow iyr ɛl lok.
MAT.5.7	Agŋ a eke bʼikŋ agŋ sↄrŋ a, ehe él ɛl eci,
MAT.5.7	aŋke Nyam bʼow ikŋ ɛl sↄrŋ!
MAT.5.8	Agŋ ekʼɛrm ɛm ayl a, ehe él ɛl eci,
MAT.5.8	aŋke -li bʼow -lʼɛkn Nyam.
MAT.5.9	Agŋ a eke bʼis ɛrm es ɛy a, ehe él ɛl eci,
MAT.5.9	aŋke wɛl bʼow ɛsŋ ɛl Nyam ecʼey.
MAT.5.10	Agŋ a eke bʼan es ɛsɛ elel eke Nyam bʼerur ab af,
MAT.5.10	ke ow sosiɛm wɛl bʼijr gbre a, ehe él ɛl eci,
MAT.5.10	aŋke Afr e gbreŋgbi usu a, ɛl eci.
MAT.5.11	Ànŋn ehe ɛm eke ɛm sosiɛm agŋ bi wɛwr ↄny, bʼijr ↄny gbre, bi dad ów eŋuŋ fɛŋ ok ↄny af yadŋ ɛm. 
MAT.5.12	Kòkr yaya, ànŋn sos ɛm iŋn ɛm, aŋke afr ob ap ligbɛl nyam am eku ↄny. 
MAT.5.13	«Ɔny anake eel wus na e mok a. Kↄ eke mok irmn in e ded a, 
MAT.5.14	Ɔny anake eel wus na ecʼusuayl a. Baŋn ekʼanŋ lafɛny af a ↄnym es lↄl. 
MAT.5.15	Wɛl ígŋm kɛniɛ ɛwm es ob ew; kↄ wɛl bʼitmʼn es ob gege af, ke lʼáyal agŋ a fɛŋ ekʼanŋ akŋ a. 
MAT.5.16	Ɛbɛn ekʼↄny ecʼusuayl a ki jɛjn agŋ fɛŋ ecʼany af ana, yecʼɛtŋ ke -lʼɛkn ↄny ecʼów amamn a eke bi kokr a, ke -li kↄklm ↄny Ɛs ekʼanŋ afr a.»
MAT.5.17	«Kì tutar eke mʼow e mi kʼↄny Mois ecʼ
MAT.5.18	Mʼam dad ↄny nawrɛ ɛm eke afr lele wus ab bʼow ɛc, kↄ ol a eke wɛl nↄn a e mↄni kaka, ow e logli kaka kʼow tɛtŋm es toŋ ke fɛŋ íy nɛny. 
MAT.5.19	Ow sosiɛm, ɛgŋ eke bʼow igŋ sol amua ɛm e likekli nyam ɛlu es, ke bʼow yɛgm agŋ kok ɛbɛn a, Afr e 
MAT.5.20	Kↄ mʼam dad ↄny: eke kokmn low yecʼa eke Nyam am ibrm ↄny a akamn ol e 
MAT.5.21	«Irir eke wɛl dad ɛy lagŋɛl: 
MAT.5.22	Kↄ ɛm, mʼam dad ↄny mʼɛsɛ: ɛgŋ fɛŋ eke bʼow ebl ɛrm ok lisijim af a, wɛl bʼow ocʼr im jɛj ok ecʼany af; ɛgŋ eke bʼow wɛwr lisijim ɛsɛ: “Ŋ nyamb ɛgŋ a,” wɛl bʼow ocʼr im 
MAT.5.23	Eke am oc ob ap im 
MAT.5.24	egb waw usu yogŋ, ɛ̀w ŋ ecʼob ap ab es, ke íkŋ anym im okar ɛm esŋ jim ab ke sica ɛ́wl ow ke áp Nyam ob a.
MAT.5.25	Eke ɛgŋ nyam ɛw low ŋ ab, ɛtŋ usr ejagb aamn jɛj ok ɛm a, ògŋ es fafa okar ɛm eke anŋn ejagb af a, yecʼɛtŋ ke li kʼócmʼŋ nʼↄↄm jɛj ok ɛs, jɛj ok ɛs a ocmʼŋ ↄↄm usu ↄsu ɛs ɛlumʼŋ sobel ɛm. 
MAT.5.26	Mʼam dadʼŋ nawrɛ ɛm: kʼow ɛym ↄkm yogŋ eke sↄgm ŋ e labm a fɛŋ ekʼↄny a uwarm.»
MAT.5.27	«Irir low yecʼa eke wɛl dad ab ee? 
MAT.5.28	Kↄ ɛm mʼam dad ↄny: ɛgŋ fɛŋ eke bi lɛr lawl e yↄw ke bʼↄny erur in ecʼɛrm ɛm a, ow ab lʼij nfaci ŋ̂. 
MAT.5.29	Eke batŋ ow el ŋ e lidr e nyamn a anake bʼↄŋ ɛy sikpl owi ɛm a, ↄkr ↄny ocʼr es ↄwlʼl usu kpekpe: ow akpl ŋ eci eke kʼirmn ŋ e sos ikpr nyam cɛ, ow a eke ŋ e sos a fɛŋ kʼanŋ ke wɛl ↄny ↄwlʼŋ 
MAT.5.30	Eke batŋ ow el ŋ e lidr abu a anake bʼↄŋ ɛy sikpl owi ɛm a, ùbrʼr es oc ↄwlʼl kpekpe: ow akpl ŋ eci eke kʼirmn sos ogog nyam, ow a eke kʼim gbre ij usu ab ɛm ŋ e sos a fɛŋ ab a.»
MAT.5.31	«Wɛl dad yɛji: 
MAT.5.32	Kↄ ɛm mʼam dad ↄny: ɛgŋ fɛŋ ekʼɛlu in e yↄw e lʼↄl mar lʼɛbi es, ke ow elm egŋ ot owi ɛm a, nʼↄŋ yↄw a bʼow ɛy 
MAT.5.33	«Irir low yecʼa eke wɛl dad ɛy lagŋɛl ab ee? 
MAT.5.34	Kↄ ɛm, mʼam dad ↄny eke kʼíjmn nɛny kaka: kʼíjmn nɛny afr e nin ɛm aŋke ow el Nyam eci es sig usu; 
MAT.5.35	kʼíjmn nɛny wus e nin ɛm aŋke ow el in ecʼakr es ok usu, kʼíjmn nɛny Jerusalɛm e nin ɛm, aŋke ow el Ɛb Ebu gbɛl a ecʼɛb. 
MAT.5.36	Kʼíjm nɛny okm ŋ e nuŋ ab af aŋke kʼↄtum kokm ŋ e sin nuŋ nyam ibrm oglog ufum. 
MAT.5.37	Dàdr cɛ ɛsrɛ: “Ɛɛ” oglog “Njaŋ.” Yecʼa eke wɛl bi dad igŋ af a, low ŋuŋn ɛs eci.» 
MAT.5.38	«Irir low yecʼa eke wɛl dad ab ee? 
MAT.5.39	Kↄ ɛm mʼam dad ↄny eke kʼátarmn ↄny ecʼifnu ab. Eke batŋ ɛgŋ nyam ɛdŋʼŋ any af lidr ogog e láwl a, 
MAT.5.40	Eke ɛgŋ oc imʼŋ jɛj ok ecʼany af eke kʼeb ŋ eci mob sus ɛm a, yɛ̀bʼr lʼéb ŋ e mob af ɛw a yɛji. 
MAT.5.41	Eke ɛgŋ nyam ↄnyʼŋ lɛc ɛm eke kʼan es in ab sↄfu kaka fɛŋ a, àn ow eci sakp yony. 
MAT.5.42	Ɛgŋ ekʼam ibrmʼŋ ob a, ↄŋʼn; kʼùŋan ɛgŋ ɛrm suŋ.»
MAT.5.43	«Irir low yecʼa eke wɛl dad ab ee? 
MAT.5.44	Kↄ ɛm mʼam dad ↄny: èrurir ↄny ecʼefnu, ke ŋↄ́ŋan Nyam ↄŋn agŋ a eke bʼijr ↄny gbre a; 
MAT.5.45	ow ɛm a bʼow eel ↄny Ɛs ekʼanŋ afr a ecʼey, aŋke in e ligbn a bʼafŋn ów eŋuŋ kok ɛsɛl lele ów amamn kok ɛsɛl ab, ɛtŋ in ecʼafr e mij a bʼaan ów amamn kok ɛsɛl lele ów eŋuŋ kok ɛsɛl ab. 
MAT.5.46	Eke batŋ ow el agŋ a cɛ eke bʼerur ↄny a bʼerurir, ke bla kʼↄŋ ekur Nyam ogŋ ecʼob ap ee? 
MAT.5.47	Ekʼow el ↄny lisijimɛl cɛ bʼɛsŋnin, ke low ligbɛl kokr ab ee? Nyam any uwm ɛsɛl yɛji, ɛbɛn cɛ -li bi kok. 
MAT.5.48	Éel sↄbↄ ɛsɛ elel ekʼↄny Ɛs ekʼanŋ afr a yɛji el sↄbↄ ab af.» 
MAT.6.1	«Ɛ̀wr ɛrm, kì kokr Nyam e lís e low fɛŋ agŋ ecʼany af any ij sosiɛm eci. Eke bʼow kokr ɛbɛn, kʼow ɛŋnmn ↄny Ɛs Nyam ekʼanŋ afr ecʼob ap a. 
MAT.6.2	Ow sosiɛm, eke am ↄŋ ↄgbↄru os, kʼɛ̀w fuw ɛm agŋ kʼɛ́knʼŋ; 
MAT.6.3	Kↄ ŋ ecʼa, ekʼam ap ↄgbↄru ob ŋ e lidr abu ab ɛm, ŋ e nɛmn abu a kʼɛ́kn, 
MAT.6.4	yecʼɛtŋ ke ob ap a él es lↄl ɛm, ke asŋ Nyam eke bʼɛkn es lↄl ɛm e low a, bʼow apʼŋ ob.
MAT.6.5	Ɔny e Nyam ŋↄŋn ɛm, kì kokr ɛsɛ ów ɛnyɛmbri yony yony ɛsɛl af; -li bʼerur eke -li kʼinym es Nyam nuŋ igŋ usu a lele ɛbɛrŋ saw saw ab -ni ŋↄŋn Nyam yecʼɛtŋ ke agŋ fɛŋ ɛ́kn ɛl. Low nawrɛ mʼam dad ↄny, ɛl ecʼob ap a, -nʼɛŋn ŋ̂. 
MAT.6.6	Kↄ ŋ, eke am erur e ki ŋↄŋn Nyam, ɛ̀y ŋ ecʼakŋ abl êl ke yogŋ, ŋↄ́ŋn asŋ Nyam es lↄl ɛm, ke Asŋ Nyam eke bʼɛkn es lↄl ɛm e low a, bʼow ↄŋʼŋ ŋ ecʼob ap a.
MAT.6.7	Eke bi ŋↄŋan Nyam, odad ebl nyam coco a cɛ kʼánŋ ↄny nɛnym kʼibn ɛsɛ Nyam any uwm ɛsɛl ecʼab af; -li bi tutr eke odad a bʼↄfu ɛl nɛnym a ke Nyam bʼow iri ɛl e ŋↄŋn e lebl a. 
MAT.6.8	Kʼèbr ɛl e lakr a, aŋke ↄny Ɛs Nyam, gbuŋ ke íbrmn in low a, li bʼikŋ anym lʼuw low yecʼa ekʼam erurir ab any. 
MAT.6.9	Ɔny e Nyam ŋↄŋn ɛm, dàdr ɛsrɛ:
MAT.6.9	Ɛy Ɛs ekʼanŋ afr,
MAT.6.9	ke ŋ e nin lala a ↄ́ny ɛlum;
MAT.6.10	ke ŋ ecʼ
MAT.6.10	ke wɛl kók ŋ ecʼerur wus aŋa
MAT.6.10	ɛsɛ afr ecʼab af.
MAT.6.11	Ɔ̀ŋ ɛy yɛfɛnyna ecʼob ij a ekʼit a.
MAT.6.12	Àp ɛy low ŋuŋ a eke si kok a,
MAT.6.12	ɛsɛ elel eke si bʼap agŋ a eke kok ɛy low ŋuŋ ab af.
MAT.6.13	Kì yɛb ɛy si kʼɛy ɛbm owi ɛm,
MAT.6.13	kↄ ↄny oc ɛy es low ŋuŋ ecʼabu ɛm;
MAT.6.13	[aŋke akpo akpo fɛŋ, es ɛw, abusu ↄny lele anygbɛl ab él ŋ eci. Amɛn.] 
MAT.6.14	Tasi ɛm a, ekʼocr low ŋuŋ ekʼagŋ kok ↄny a apr, ↄny Ɛs ekʼanŋ afr a yɛji bʼow oc ap ↄny. 
MAT.6.15	Kↄ eke ocmn low ŋuŋ ekʼɛgŋ kok ↄny a apmn, ↄny Ɛs ekʼanŋ afr a yɛji, kʼow ocm ↄny e low ŋuŋ e kokr a apm ↄny.
MAT.6.16	Ɛtŋ kin, eke am 
MAT.6.17	Kↄ ŋ ecʼa, ekʼam ɛnŋ nɛny, yↄg any, ɛ̀fŋ sin, 
MAT.6.18	yecʼɛtŋ kʼagŋ kʼúwm any ekʼanŋ nɛny ɛnŋ ɛm. Asŋ sↄny coco ekʼɛgŋ ɛknm a cɛ bʼow ɛkn, ɛtŋ in eke li bʼɛkn low yecʼa ekʼam kok es lↄl ɛm a, li bʼow li sↄgʼŋ ow e labm.»
MAT.6.19	«Kʼàsr ↄny ecʼob ↄny luku wus af aŋa eke sisŋ lele adagra ab bi ŋuŋn, ke elu yɛji bʼok akŋ iy mil a. 
MAT.6.20	Kↄ àsr ↄny ecʼob ↄny luku afr. Yogŋ, ke ow el sisŋ, ke ow el adagra, -li kʼↄtumn -ni ŋuŋnmn; ɛtŋ yogŋ, elu kʼↄtum okm akŋ iym mil. 
MAT.6.21	Tasi ɛm a, yogŋ eke ŋ ecʼob ↄny a anŋ a, yogŋ cɛ ŋ ecʼɛrm a yɛji bʼow anŋ.»
MAT.6.22	«Anyamn el sos megl e kɛniɛ. Eke anyamn akplʼŋ a, ŋ e sos megl a fɛŋ anŋ usuayl ɛm; 
MAT.6.23	kↄ eke anyamn akplmʼŋ a, ke ŋ e sos megl a fɛŋ yɛji anŋ ncebn ɛm ŋ̂. Eke batŋ usuayl ekʼanŋʼŋ ɛm a el ncebn, ke ncebn ligbɛl marɛm ow bʼow el a!»
MAT.6.24	«Aduigŋ kaka kʼↄtum kokm es ɛw ɛsɛl yony e juma; oglog li bʼow lʼifn krɛkrɛ ecʼa, ke lʼérur yony ɛm ecʼa; oglog li bʼow lʼij nɛny nyam nyam e lís, ke li kʼɛ́wm nyam e low any. Ɔtumn eke ki kokr Nyam e juma ke kokr jɛtɛ yɛji e juma.
MAT.6.25	Ow amua fɛŋ sosiɛm a, mʼam dad ↄny: kʼèbar ob ekʼijr [mij ekʼɛgŋn] ɛsŋn sel, oglog ↄny ecʼob sos ɛw e low ɛrmij. Kↄ sel ɛŋn akplm akam ob ij ee? Ɛtŋ kↄ sos megl apklm akam ob sos ɛw ee? 
MAT.6.26	Lɛ̀ɛr ↄr: -lʼewlmn egb, -lʼubmn egb, -lʼasmn egb luku egbel ɛm, gbɛkↄ ↄny Ɛs ekʼanŋ afr a bi gbagbl ɛl! Kↄ ilmn an akamn ↄr amua ee? 
MAT.6.27	Ɔny ɛm a, bwo ecʼɛgŋ ↄtu eke in ecʼɛrmij ebr ɛm kʼobn in ecʼowr anŋ e sɛgŋ a tɛl ee? 
MAT.6.28	Ɛtŋ kↄ bla ɛtŋ ob sos ɛw e low bʼokr ↄny ɛrmij ee? Lɛ̀ɛr ↄgm e suw ↄdↄdↄ ecʼelel eke bʼɛlil: -li kokmn juma, -lʼolmn gbad. 
MAT.6.29	Gbɛkↄ mʼam dad ↄny eke Salomↄ ekʼↄny ob nↄnↄ a yɛji, ↄnym ob sos ɛw ekʼakpl akm ↄgm suw ↄdↄdↄ amua ɛm e nyam. 
