MAT.1.1	Книга о рождении Иисуса Христа, сына Давидова, сына Авраамова.
MAT.2.1	Когда же Иисус родился в Вифлееме Иудейском во дни Ирода царя, вот, волхвы с востока прибыли в Иерусалим и сказали: 
MAT.2.2	где родившийся Царь Иудейский? Ибо мы видели восход Его звезды и пришли поклониться Ему. 
MAT.2.3	Услышав это, царь Ирод смутился, и весь Иерусалим с ним. 
MAT.2.4	И собрав всех первосвященников и книжников народных, спрашивал у них: где родится Христос? 
MAT.2.5	Они же сказали ему: в Вифлееме Иудейском, ибо так написано чрез пророка:
MAT.2.6	«И ты, Вифлеем, земля Иудина,
MAT.2.6	ничем не меньше правителей Иудиных;
MAT.2.6	ибо из тебя выйдет Вождь,
MAT.2.6	Который будет пасти народ Мой, Израиля».
MAT.2.7	Тогда Ирод, тайно призвав волхвов, точно выведал от них время, в продолжение которого являлась звезда. 
MAT.2.8	И послав их в Вифлеем, сказал: пойдите и всё точно узнайте о Младенце и, как только найдете Его, возвестите мне, дабы и я пришел и поклонился Ему. 
MAT.2.9	Они же, послушавшись царя, пошли. И вот, звезда, восход которой они видели, шла перед ними, доколе не пришла и не стала над местом, где был Младенец. 
MAT.2.10	Увидев звезду, они возрадовались радостью весьма великою. 
MAT.2.11	И войдя в дом, увидели Младенца с Марией, Матерью Его, и павши поклонились Ему; и открыв сокровища свои, принесли Ему дары: золото, ладан и смирну. 
MAT.2.12	И получив откровение в сновидении не возвращаться к Ироду, иным путем удалились в страну свою.
MAT.2.13	Когда же они удалились, — вот, ангел Господень является в сновидении Иосифу и говорит: встань, возьми Младенца и Матерь Его, и беги в Египет, и будь там, доколе не скажу тебе; ибо Ирод вскоре будет искать Младенца, чтобы погубить Его. 
MAT.2.14	И он встав, взял Младенца и Матерь Его ночью и удалился в Египет; 
MAT.2.15	и был там до кончины Ирода, чтобы исполнилось сказанное Господом чрез пророка: Из Египта призвал Я Сына Моего.
MAT.2.16	Тогда Ирод, увидев, что он обманут волхвами, весьма разгневался и послал истребить всех младенцев в Вифлееме и во всей области его, от двух лет и ниже, по времени, которое точно выведал от волхвов. 
MAT.2.17	Тогда исполнилось сказанное чрез Иеремию пророка:
MAT.2.18	Голос в Раме был слышен,
MAT.2.18	плач и вопль великий;
MAT.2.18	Рахиль плачет о детях своих: и не хочет она утешиться, потому что их нет.
MAT.2.19	А когда скончался Ирод, вот, ангел Господень является в сновидении Иосифу в Египте 
MAT.2.20	и говорит: встань, возьми Младенца и Матерь Его и иди в землю Израилеву, ибо умерли искавшие души Младенца. 
MAT.2.21	И он встал, взял Младенца и Матерь Его и вошел в землю Израилеву. 
MAT.2.22	Услышав же, что Архелай царствует над Иудеей, вместо отца своего Ирода, убоялся туда идти; получив же откровение в сновидении, удалился в пределы Галилейские. 
MAT.2.23	И придя, поселился в городе, именуемом Назарет, дабы исполнилось сказанное чрез пророков, что Он будет назван Назореем.
MAT.3.1	В те дни в пустыне Иудейской выходит на проповедь Иоанн Креститель 
MAT.3.2	и говорит: кайтесь, ибо близко Царство Небесное. 
MAT.3.3	Он тот, о ком сказано чрез Исаию пророка:
MAT.3.3	Голос вопиющего в пустыне:
MAT.3.3	«приготовьте дорогу Господу,
MAT.3.3	прямыми делайте пути Его».
MAT.3.4	У самого же Иоанна одежда была из верблюжьего волоса и пояс кожаный на бедрах его; и пищей его были саранча и дикий мед. 
MAT.3.5	Тогда выходили к нему Иерусалим и вся Иудея и вся округа Иорданская. 
MAT.3.6	И крестились у него в Иордане реке, исповедуя грехи свои.
MAT.3.7	Увидев же, что многие из фарисеев и саддукеев идут к нему креститься, он сказал им: отродье змеиное, кто указал вам бежать от будущего гнева? 
MAT.3.8	Сотворите же плод, достойный покаяния. 
MAT.3.9	И не думайте говорить самим себе: «отец у нас Авраам», ибо говорю вам, что может Бог из камней этих воздвигнуть детей Аврааму. 
MAT.3.10	Уже лежит топор при корне деревьев: итак, всякое дерево, не приносящее доброго плода, срубается и бросается в огонь. 
MAT.3.11	Я вас крещу водою в покаяние, но Идущий за мною сильнее меня, Тот, Чью обувь я недостоин понести. Он будет крестить вас Духом Святым и огнем. 
MAT.3.12	Лопата Его в руке Его, и Он очистит гумно Свое и соберет пшеницу Свою в житницу, а мякину сожжет огнем неугасимым.
MAT.3.13	Тогда приходит Иисус из Галилеи на Иордан к Иоанну креститься от него. 
MAT.3.14	Иоанн же препятствовал Ему, говоря: мне нужно креститься от Тебя, а Ты приходишь ко мне? 
MAT.3.15	Но Иисус ответил ему: допусти сейчас; ибо так подобает нам исполнить всякую правду. Тогда он допустил Его. 
MAT.3.16	И крестившись, Иисус тотчас вышел из воды; и вот, открылись небеса, и увидел Он нисходящего, как голубь, Духа Божия, спускающегося на Него. 
MAT.3.17	И вот, голос с небес, говорящий: это Сын Мой Возлюбленный, на Ком Мое благоволение.
MAT.4.1	Тогда Иисус был возведен Духом в пустыню для искушения от диавола. 
MAT.4.2	И проведя в посте сорок дней и сорок ночей, наконец ощутил голод. 
MAT.4.3	И подойдя, искуситель сказал Ему: если Ты Сын Божий, скажи, чтобы камни эти сделались хлебами. 
MAT.4.4	Он же ответил: написано:
MAT.4.4	«Не хлебом одним жив будет человек,
MAT.4.4	но всяким словом, исходящим
MAT.4.4	из уст Божиих».
MAT.4.5	Тогда берет Его диавол в святой город и ставит Его на крыло храма, 
MAT.4.6	и говорит Ему: если Ты Сын Божий, бросься вниз; написано, ведь:
MAT.4.6	«Ангелам Своим заповедует Он о Тебе»,
MAT.4.6	и: «На руках понесут Тебя,
MAT.4.6	чтобы Ты не преткнулся о камень ногою Твоею».
MAT.4.7	Сказал ему Иисус: написано также: «Не искушай Господа Бога твоего». 
MAT.4.8	Снова берет Его диавол на гору весьма высокую и показывает Ему все царства мира и славу их, 
MAT.4.9	и говорит Ему: всё это дам Тебе, если павши поклонишься мне. 
MAT.4.10	Тогда говорит ему Иисус: прочь, сатана; написано:
MAT.4.10	«Господу Богу твоему поклоняйся
MAT.4.10	и Ему одному служи».
MAT.4.11	Тогда оставляет Его диавол, — и вот, ангелы приступили и служили Ему.
MAT.4.12	Услышав же, что Иоанн предан, Он удалился в Галилею. 
MAT.4.13	И оставив Назарет, пришел и поселился в Капернауме приморском, в области Завулоновой и Неффалимовой, 
MAT.4.14	чтобы исполнилось сказанное чрез Исаию пророка:
MAT.4.15	Земля Завулонова и земля Неффалимова
MAT.4.15	на пути морском, за Иорданом,
MAT.4.15	Галилея язычников,
MAT.4.16	народ, сидящий во тьме,
MAT.4.16	увидел свет великий,
MAT.4.16	и сидящим в стране и тени смерти,
MAT.4.16	свет воссиял им.
MAT.4.17	С того времени начал Иисус проповедовать и говорить: кайтесь, ибо близко Царство Небесное.
MAT.4.18	Проходя же по берегу моря Галилейского, Он увидел двух братьев, Симона, называемого Петром, и Андрея, брата его, закидывающих сеть в море, ибо они были рыболовы. 
MAT.4.19	И говорит им: идите за Мною, и Я сделаю вас ловцами людей. 
MAT.4.20	И они тотчас оставили сети и последовали за Ним. 
MAT.4.21	И пройдя оттуда дальше, увидел Он других двух братьев, Иакова Зеведеева и Иоанна, брата его, в лодке с Зеведеем, отцом их, чинящих сети свои, и призвал их. 
MAT.4.22	Они же тотчас оставили лодку и отца своего и последовали за Ним.
MAT.4.23	И ходил Иисус по всей Галилее, уча в синагогах их и проповедуя Евангелие Царства и исцеляя всякую болезнь и всякую немощь в народе. 
MAT.4.24	И прошел слух о Нем по всей Сирии; и привели к Нему всех недужных. одержимых различными болезнями и муками, и бесноватых, и лунатиков, и расслабленных, и Он исцелил их. 
MAT.4.25	И последовало за Ним много народа из Галилеи, и Десятиградия, и Иерусалима, и Иудеи, и из-за Иордана.
MAT.5.1	Увидев же народ, Он поднялся на гору; и когда сел, подошли к Нему ученики Его. 
MAT.5.2	И отверзши уста Свои, Он учил их так:
MAT.5.3	Блаженны нищие духом,
MAT.5.3	ибо их есть Царство Небесное.
MAT.5.4	Блаженны скорбящие,
MAT.5.4	ибо они будут утешены.
MAT.5.5	Блаженны кроткие,
MAT.5.5	ибо они наследуют землю.
MAT.5.6	Блаженны алчущие и жаждущие правды,
MAT.5.6	ибо они будут насыщены.
MAT.5.7	Блаженны милостивые,
MAT.5.7	ибо они будут помилованы.
MAT.5.8	Блаженны чистые сердцем,
MAT.5.8	ибо они увидят Бога.
MAT.5.9	Блаженны миротворцы,
MAT.5.9	ибо они будут названы сынами Божиими.
MAT.5.10	Блаженны гонимые за правду,
MAT.5.10	ибо их есть Царство Небесное.
MAT.5.11	Блаженны вы, когда будут поносить вас и гнать и злословить и лгать на вас из-за Меня. 
MAT.5.12	Радуйтесь и веселитесь, ибо награда ваша велика на небесах: так гнали пророков, бывших прежде вас.
MAT.5.13	Вы соль земли. Если же соль станет пресной, чем сделать ее соленой? Ни на что она больше не годна, разве только выбросить ее вон, чтобы топтали ее люди. 
MAT.5.14	Вы свет мира. Не может укрыться город, расположенный наверху горы. 
MAT.5.15	И когда зажигают светильник, не ставят его под сосуд, но на подсвечник, и светит всем в доме. 
MAT.5.16	Так да воссияет свет ваш пред людьми, чтобы увидели они ваши добрые дела и прославили Отца вашего, Который на небесах.
MAT.5.17	Не подумайте, что Я пришел упразднить Закон или Пророков. Я пришел не упразднить, но исполнить. 
MAT.5.18	Ибо истинно говорю вам: пока не пройдут небо и земля, ни одна иота или ни одна черта не пройдет в Законе, пока всё не сбудется. 
MAT.5.19	Поэтому, кто упразднит одну из заповедей этих малейших и научит так людей, малейшим будет назван в Царстве Небесном; а кто исполнит и научит, тот великим будет назван в Царстве Небесном. 
MAT.5.20	Ибо говорю вам: если ваша праведность не будет больше праведности книжников и фарисеев, не войдете вы в Царство Небесное.
MAT.5.21	Вы слышали, что было сказано древним: «Не убивай; кто же убьет, будет подлежать суду». 
MAT.5.22	А Я говорю вам, что всякий гневающийся на брата своего, будет подлежать суду; кто же скажет брату своему: «рака», будет подлежать синедриону, кто же скажет: «глупец», будет повинен геенне огненной. 
MAT.5.23	Поэтому, если ты принесешь дар твой к жертвеннику и там вспомнишь, что брат твой имеет что-нибудь против тебя, — 
MAT.5.24	оставь там дар твой перед жертвенником, и иди, прежде помирись с братом твоим, и тогда приди и принеси дар твой. 
MAT.5.25	Мирись с противником твоим без промедления, пока ты с ним на пути, чтобы не предал тебя противник судье, а судья служителю, и не был ты брошен в тюрьму. 
MAT.5.26	Истинно говорю тебе: не выйдешь оттуда, доколе не отдашь последнего кодранта.
MAT.5.27	Вы слышали, что было сказано: «Не прелюбодействуй». 
MAT.5.28	А Я говорю вам, что всякий, кто смотрит на женщину с вожделением, уже прелюбодействовал с нею в сердце своем. 
MAT.5.29	Если же глаз твой правый соблазняет тебя, вырви его и брось от себя; ибо лучше тебе, чтобы погиб один из членов твоих, а не всё тело твое было брошено в геенну. 
MAT.5.30	И если правая рука твоя соблазняет тебя, отруби ее и брось от себя; ибо лучше тебе, чтобы погиб один из членов твоих, а не всё тело твое пошло в геенну.
MAT.5.31	Было сказано: «Если кто отпустит жену свою, пусть даст ей разводную». 
MAT.5.32	А Я говорю вам, что всякий, отпускающий жену свою, кроме как по причине блуда, подвергает ее опасности прелюбодеяния, и кто женится на отпущенной, прелюбодействует.
MAT.5.33	Еще слышали вы, что было сказано древним: «Не приноси ложной клятвы, но исполняй пред Господом клятвы твои». 
MAT.5.34	А Я говорю вам: не клянись вовсе: ни небом, потому что оно Престол Божий; 
MAT.5.35	ни землею, потому что она подножие ног Его; ни Иерусалимом, потому что он город великого Царя; 
MAT.5.36	ни головою твоей не клянись, потому что не можешь ни одного волоса сделать белым или черным. 
MAT.5.37	Да будет же слово ваше: «да, да», «нет, нет»; а что сверх этого — от лукавого.
MAT.5.38	Вы слышали, что было сказано: «Око за око, и зуб за зуб». 
MAT.5.39	А Я говорю вам: не противься злому. Но кто ударит тебя в правую щеку, обрати к нему и другую; 
MAT.5.40	и желающему с тобою судиться и взять рубашку твою, оставь ему и верхнюю одежду. 
MAT.5.41	И кто принудит тебя идти с ним тысячу шагов, иди с ним две. 
MAT.5.42	Просящему у тебя дай и от хотящего занять у тебя не отворачивайся.
MAT.5.43	Вы слышали, что было сказано: «Возлюби ближнего твоего и возненавидь врага твоего». 
MAT.5.44	А Я говорю вам: любите врагов ваших и молитесь за гонящих вас, 
MAT.5.45	чтобы стать вам сынами Отца вашего, Который на небесах, потому что солнце Свое Он возводит над злыми и добрыми и изливает дождь на праведных и неправедных. 
MAT.5.46	Ибо, если возлюбите любящих вас, какая вам награда? Не то же ли самое делают и мытари? 
MAT.5.47	И если приветствуете только братьев ваших, что особенного делаете? Не то же ли самое делают и язычники? 
MAT.5.48	Итак, будьте совершенны, как совершен Отец ваш Небесный.
MAT.6.1	Наблюдайте за тем, чтобы праведность вашу не выставлять перед людьми напоказ: иначе нет вам награды от Отца вашего, Который на небесах.
MAT.6.2	Поэтому, когда творишь милостыню, не труби перед собой, как делают лицемеры в синагогах и на улицах, чтобы прославили их люди. Истинно говорю вам: они получили награду свою. 
MAT.6.3	Когда же ты творишь милостыню, пусть левая рука твоя не знает, что творит правая, 
MAT.6.4	чтобы милостыня твоя была втайне; и Отец твой, видящий втайне, воздаст тебе.
MAT.6.5	И когда молитесь, не будьте как лицемеры, которые любят молиться в синагогах и стоя на углах улиц, чтобы показать себя людям. Истинно говорю вам, они получили награду свою. 
MAT.6.6	Ты же, когда молишься, войди во внутренний покой твой; и затворив дверь твою, помолись Отцу твоему, Который втайне; и Отец твой, видящий втайне, воздаст тебе. 
MAT.6.7	Молясь же, не разглагольствуйте как язычники; ибо они думают, что в многословии своем будут услышаны. 
MAT.6.8	Итак не уподобляйтесь им; ибо знает Отец ваш, в чем вы имеете нужду, прежде чем попросите у Него. 
MAT.6.9	Вы же молитесь так:
MAT.6.9	Отче наш, Который на небесах!
MAT.6.9	Да святится имя Твое.
MAT.6.10	Да придет Царство Твое.
MAT.6.10	Да будет воля Твоя
MAT.6.10	и на земле, как на небе.
MAT.6.11	Хлеб наш насущный дай нам сегодня.
MAT.6.12	И прости нам долги наши,
MAT.6.12	как и мы простили должникам нашим.
MAT.6.13	И не введи нас во искушение.
MAT.6.13	Но избавь нас от лукавого.
MAT.6.13	Ибо Твое есть Царство и сила и слава во веки. Аминь.
MAT.6.14	Ибо, если вы простите людям согрешения их, простит и вам Отец ваш Небесный; 
MAT.6.15	если же вы не простите людям согрешений их, то и Отец ваш не простит согрешений ваших.
MAT.6.16	Когда же поститесь, не делайтесь как лицемеры сумрачными; ибо они искажают лица свои, чтобы показать себя людям постящимися. Истинно говорю вам, они получили награду свою. 
MAT.6.17	Ты же, постясь, помажь твою голову и лицо твое умой, 
MAT.6.18	чтобы показать себя постящимся не людям, но Отцу твоему, Который втайне; и Отец твой, видящий втайне, воздаст тебе.
MAT.6.19	Не собирайте себе сокровищ на земле, где моль и тля разрушают, и где воры подкапывают и крадут; 
MAT.6.20	но собирайте себе сокровища на небе, где ни моль, ни тля не разрушают, и где воры не подкапывают и не крадут; 
MAT.6.21	ибо, где сокровище твое, там будет и сердце твое.
MAT.6.22	Светильник тела есть глаз. Итак, если глаз твой будет чист, то всё тело твое светло будет. 
MAT.6.23	Если же глаз твой плох будет, всё тело твое темно будет. Итак, если свет, который в тебе, есть тьма, то как велика эта тьма!
MAT.6.24	Никто не может служить двум господам: или одного возненавидит, а другого возлюбит; или к одному привяжется, а другим пренебрежет. Не можете Богу служить и богатству.
MAT.6.25	Поэтому говорю вам: не заботьтесь для души вашей, что вам есть или что пить, ни для тела вашего, во что вам одеться. Душа не больше ли пищи, и тело — одежды? 
MAT.6.26	Посмотрите на птиц небесных: они не сеют, и не жнут, и не собирают в житницы; и Отец ваш Небесный питает их. Разве вы не гораздо лучше их? 
MAT.6.27	И кто из вас, заботясь, может прибавить к сроку жизни своей малую меру? 
MAT.6.28	И об одежде что заботитесь? Поглядите на лилии в поле, как они растут: не трудятся и не прядут; 
MAT.6.29	но говорю вам, что и Соломон во всей славе своей никогда не одевался так, как любая из них. 
MAT.6.30	Если же траву в поле, которая сегодня есть, а завтра будет брошена в печь, Бог так наряжает, не гораздо ли больше вас, маловеры? 
MAT.6.31	Итак, не заботьтесь и не говорите: «что нам есть?» или: «что пить?» или: «во что нам одеться?» 
MAT.6.32	Ибо всего этого ищут язычники: знает Отец ваш Небесный, что вы нуждаетесь во всём этом. 
MAT.6.33	Ищите же прежде Царства и правды Его, и это всё приложится вам. 
MAT.6.34	Итак, не заботьтесь о завтрашнем дне, ибо завтрашний день сам позаботится о себе: довольно для каждого дня беды его.
MAT.7.1	Не судите, чтобы и вы не были судимы; 
MAT.7.2	ибо, каким судом судите, таким будете судимы; и какою мерою мерите, такою отмерено будет вам. 
MAT.7.3	Что ты смотришь на соринку в глазу брата твоего, а бревна в твоем глазу не замечаешь? 
MAT.7.4	Или как скажешь брату твоему: «дай, я выну соринку из глаза твоего»; а у тебя бревно в глазу? 
MAT.7.5	Лицемер, вынь сперва из глаза твоего бревно, и тогда увидишь, как вынуть соринку из глаза брата твоего. 
MAT.7.6	Не давайте святыни псам и не бросайте жемчуга вашего перед свиньями, чтобы они не затоптали его ногами и, обернувшись, не растерзали вас.
MAT.7.7	Просите, и дано будет вам; ищите, и найдете; стучитесь, и отворят вам. 
MAT.7.8	Ибо всякий просящий получает, и ищущий находит, и стучащемуся отворят. 
MAT.7.9	Или есть между вами такой человек, у которого сын его попросит хлеба, а он подаст ему камень? 
MAT.7.10	Или рыбы попросит, а он подаст ему змею? 
MAT.7.11	Итак, если вы, будучи злы, умеете давать дары благие детям вашим, тем более Отец ваш, Который на небесах, даст благо просящим у Него. 
MAT.7.12	Итак во всем, как хотите, чтобы люди поступали с вами, так с ними поступайте и вы; ибо это — Закон и Пророки.
MAT.7.13	Входите узкими вратами, ибо широки врата и просторен путь, ведущий в гибель, и многие идут им. 
MAT.7.14	Ибо узки врата и тесен путь, ведущий в жизнь, и немногие находят его.
MAT.7.15	Остерегайтесь лжепророков, которые приходят к вам в одежде овечьей, внутри же — волки хищные. 
MAT.7.16	По плодам их познаете их. Разве собирают с терния виноград или с репейника смоквы? 
MAT.7.17	Так всякое хорошее дерево производит добрые плоды, плохое же дерево производит дурные плоды: 
MAT.7.18	не может хорошее дерево приносить дурные плоды, ни плохое дерево приносить добрые плоды. 
MAT.7.19	Всякое дерево, не приносящее доброго плода, срубается и бросается в огонь. 
MAT.7.20	Итак, по плодам их познаете их.
MAT.7.21	Не всякий говорящий Мне: «Господи! Господи!» войдет в Царство Небесное, но исполняющий волю Отца Моего, Который на небесах. 
MAT.7.22	Многие скажут Мне в тот день: «Господи! Господи! Не от Твоего ли имени мы пророчествовали? И не Твоим ли именем бесов изгоняли? И не Твоим ли именем много чудес совершили?» 
MAT.7.23	И тогда объявлю им: «Я никогда не знал вас: удалитесь от Меня, делающие беззаконие».
MAT.7.24	Поэтому всякий, кто слушает эти Мои слова и исполняет их, подобен будет мужу разумному, который построил свой дом на скале. 
MAT.7.25	И пролился дождь, и разлились реки, и подули ветры, и обрушились на дом тот; и он не рухнул, ибо основание его было положено на скале. 
MAT.7.26	И всякий, слушающий эти Мои слова и не исполняющий их, подобен будет мужу безрассудному, который построил свой дом на песке; 
MAT.7.27	и пролился дождь, и разлились реки, и подули ветры, и налегли на дом тот; и он рухнул, и разрушение его было великое.
MAT.7.28	И было: когда окончил Иисус слова эти, изумлялся народ учению Его. 
MAT.7.29	Ибо учил Он их как власть имеющий, а не как книжники их.
MAT.8.1	Когда же сошел Он с горы, за Ним последовало много народа. 
MAT.8.2	И вот, прокаженный подошел и кланялся Ему, говоря: Господи, если Ты хочешь, можешь меня очистить. 
MAT.8.3	И протянув руку, Он коснулся его и сказал: хочу, очистись. И тотчас очистился он от проказы. 
MAT.8.4	И говорит ему Иисус: смотри, никому не говори; но иди, покажись священнику и принеси дар, какой повелел Моисей, во свидетельство им.
MAT.8.5	Когда же вошел Он в Капернаум, подошел к Нему сотник и просил Его: 
MAT.8.6	Господи, отрок мой лежит дома расслабленный и жестоко страдает. 
MAT.8.7	Иисус говорит ему: Я приду и исцелю его. 
MAT.8.8	Но сотник ответил: Господи, я недостоин, чтобы Ты ко мне вошел под кров, но только скажи, и будет исцелен отрок мой; 
MAT.8.9	ведь я человек подвластный, имеющий в своем подчинении воинов, и говорю одному: «пойди», и идет; и другому: «приходи», и приходит; и этому рабу моему: «сделай это», и делает. 
MAT.8.10	Услышав же Иисус удивился и сказал сопровождающим: истинно говорю вам: Я и в Израиле не нашел такой веры. 
MAT.8.11	Говорю же вам, что многие придут с востока и запада и возлягут с Авраамом, Исааком и Иаковом в Царстве Небесном; 
MAT.8.12	сыны же Царства извержены будут во тьму внешнюю: там будет плач и скрежет зубов. 
MAT.8.13	И сказал Иисус сотнику: иди; как ты поверил, да будет тебе. И исцелен был отрок в час тот.
MAT.8.14	И придя в дом Петра, Иисус увидел, что теща его лежит в горячке. 
MAT.8.15	И Он коснулся руки ее, и оставила ее горячка; и она встала и служила Ему. 
MAT.8.16	С наступлением же вечера привели к Нему многих бесноватых, и Он изгнал духов словом и всех недужных исцелил. 
MAT.8.17	Дабы исполнилось сказанное чрез Исаию пророка:
MAT.8.17	Он взял наши немощи
MAT.8.17	и понес болезни.
MAT.8.18	Увидев же вокруг себя народ, Иисус повелел переправиться на другую сторону. 
MAT.8.19	И подошел один книжник и сказал Ему: Учитель, я буду следовать за Тобой, куда бы Ты ни шел. 
MAT.8.20	И говорит ему Иисус: у лисиц есть норы, и у птиц небесных — гнезда, Сыну же Человеческому некуда голову приклонить. 
MAT.8.21	Другой же из учеников сказал Ему: Господи, позволь мне прежде пойти и похоронить отца моего. 
MAT.8.22	Но Иисус говорит ему: следуй за Мною и предоставь мертвым хоронить своих мертвых.
MAT.8.23	И когда вошел Он в лодку, последовали за Ним ученики Его. 
MAT.8.24	И вот, сделалось великое волнение в море, так что лодку заливало волнами; Он же спал. 
MAT.8.25	И подойдя, разбудили Его, говоря: Господи! Спаси: погибаем. 
MAT.8.26	И говорит им: как вы боязливы, маловерные! Тогда, встав, Он возбранил ветрам и морю, и настала великая тишина. 
MAT.8.27	Люди же удивились и говорили: Кто это, что и ветры и море повинуются Ему?
MAT.8.28	И когда Он прибыл на другой берег в страну Гадаринскую, Его встретили, выходя из могильных пещер, два бесноватых, столь свирепых, что тем путем никто не мог пройти. 
MAT.8.29	И вот они закричали: что Тебе до нас, Сын Божий? Пришел Ты сюда прежде времени мучить нас. 
MAT.8.30	Вдали же от них паслось большое стадо свиней. 
MAT.8.31	И бесы просили Его: если Ты изгоняешь нас, пошли нас в стадо свиней. 
MAT.8.32	И Он сказал им: идите. Они, выйдя, пошли в свиней. И вот ринулось всё стадо с крутизны в море, и свиньи погибли в воде. 
MAT.8.33	А пастухи побежали и, придя в город, объявили о всём, и о бесноватых. 
MAT.8.34	И вот весь город вышел навстречу Иисусу. И когда они увидели Его, попросили удалиться из области их.
MAT.9.1	И войдя в лодку, Он переправился и прибыл в город Свой. 
MAT.9.2	И вот несут к Нему расслабленного, лежащего на постели. Иисус, увидев веру их, сказал расслабленному: дерзай, чадо! Прощаются грехи твои. 
MAT.9.3	И вот, некоторые из книжников сказали самим себе: Он богохульствует. 
MAT.9.4	Иисус, зная мысли их, сказал: почему вы мыслите дурное в сердцах ваших? 
MAT.9.5	Ибо что легче? Сказать ли: «прощаются грехи твои», или сказать: «встань и ходи»? 
MAT.9.6	Но чтобы вы знали, что власть имеет Сын Человеческий на земле прощать грехи, — тогда говорит расслабленному: встань, возьми постель твою и иди в дом твой. 
MAT.9.7	И встав, он пошел в дом свой. 
MAT.9.8	Народ же, увидев, устрашился и прославил Бога, давшего такую власть людям.
MAT.9.9	И проходя оттуда, Иисус увидел человека, сидящего у сбора пошлин, по имени Матфея, и говорит ему: следуй за Мною. И он встал и последовал за Ним. 
MAT.9.10	И было: когда Он возлежал в доме, многие мытари и грешники пришли и возлегли с Ним и с учениками Его. 
MAT.9.11	И увидев, фарисеи говорили ученикам Его: почему Учитель ваш ест с мытарями и грешниками? 
MAT.9.12	Услышав же это, Он сказал им: не здоровым нужен врач, а болящим. 
MAT.9.13	Пойдите, научитесь, что значит: «Милости хочу, а не жертвы». Я пришел призвать не праведных, но грешных.
