MAT.1.1	Ɛngɛ nê nzɔng ling hio ngbabafa mɛ Jésus-Christ, bezang pɛ 
MAT.1.25	Ma, a ing wɛnɛ tuka bhoko na, kanɛ ngimɔ ka wɛnɛ bhɛa nɛ bewei. Nɛ Joseph gbala ling wa nde Jésus.
MAT.2.1	Ɛ bhɛa Jésus ha Betlehem, ma le ha kandɔnu Judée, ha ngimɔ pɛ 
MAT.2.2	Nɛ mbwa ana mɔ: «Kongapora pɛ hio 
MAT.2.3	Ka kongapora Herode zea mɛgi, sila wa bhunzoko nɛ hio wi mɛ Jérusalem fɛt dea gbesi fin. 
MAT.2.4	Nɛ wɛnɛ wesara hio gasa wan-hasadaka nɛ hio 
MAT.2.5	Mbwa kiforo wen ha wɛnɛ: «Ɛ bebhɛ wɛnɛ ha Betlehem ha kandɔnu Judée, hazu 
MAT.2.6	‹Nɛ mɛ, Betlehem mɔ Judée, mɛ bo nɛ bebea ha soko hio le mɔ kandɔnu Judée ndang na. Hazu gasa wan, ka bengbɔsi nɛ pam 
MAT.2.7	Mɛgi Herode saa hio wan-mbarimɔ nɛ wuso, nɛ ana mbwa hazu ing ngbak ngimɔ ka mbwa zɔka sɔla ɛngɛ nɛ bosia. 
MAT.2.8	Nɛ hapata Herode tomsa mbwa ha Betlehem, a tɔa: «Ɛnɛ nɛ, nɛ ki goto mɔ hazu bem ɛngi nɛkpasa. Nɛ ka ɛnɛ kpaa wɛnɛ, ɛnɛ akifiri tɛ gba tazu mi, ka mi fin anɛ nɛ lukisi wɛnɛ.»
MAT.2.9	Ka mbwa zea wen ha nu kongapora kari, mbwa pena. Nɛ ndangtɛ sɔla ka mbwa mbara sɔngsi ha guotɛ pɛa, nɛa nɔ ha li mbwa kanɛ yo yola ha zu bhandi ka bem ang. 
MAT.2.10	Ka mbwa zɔka fin sɔla ɛngɛ, sila mbwa dona nɛ totɛ. 
MAT.2.11	Mbwa lea ha zang twa, nɛ kpaa nzɔri bem hinɛ nana wa Marie. Mbwa ngbio zigolo nɛ lukoso nzɔri bem. Nɛ mbwa gbosasa toy pɛ mbwa, nɛ ha wɛnɛ hio matabis ndɔng: gbɛbolo, paka nɛ kulo pɛlmɔ mire. 
MAT.2.12	Hapata, Sɔ gba tazu mbwa nɛ wal lisɔ nde, ka mbwa akifiri fin tɛ ha pɛ Herode na. Mɛgi mbwa sio ha le pɛ mbwa nɛ ma mbing wal.
MAT.2.13	Nɛ ka hio wan-mbarimɔ sio kari, ma 
MAT.2.14	Mɛgi, Joseph guotɛ nɛ zɛ, baa nzɔri bem hinɛ nana wa yu nɛ mɔ si ha Ezipte. 
MAT.2.15	Mbwa dungɔ haki kanɛ Herode fea. Mɛgi, wen pɛ Kongawan Sɔ lɛmsara tɛ, a batɔ nɛ wal 
MAT.2.16	Ka Herode zɔka nde, hio wan-mbarimɔ osala wɛnɛ, ngambi dea wɛnɛ nɛkpasa. Ma, tuka mbwa osa ha wɛnɛ ngimɔ ka sɔla gbasa tɛ ang, wɛnɛ haa nu ha hio wan-bibulo pɛa nde, mbwa anɛ ha Betlehem nɛ ha hio le mɔ pɛtɛa fɛt nɛ gbɛ hio nzɔri bewei ndɔng ka bɛlɛ pɛ mbwa tɛ pen ka bɛlɛ bwa na.
MAT.2.17	Mɛgi wen pɛ Jérémie 
MAT.2.18	«Ɛ zea gdɔra ha le Rama, yo nê gɛl lokatɛ nɛ hea kwa. Yo nê Rachel ka he kwa hio bem pɛa. A ngoy nde, ɛ ambɔmbili wɛnɛ na, hazu hio bem pɛa fɛt fea.»
MAT.2.19	Ka Herode fea kari, ma 
MAT.2.20	a tɔa: «Joseph gutɛ, ba nzɔri bem hinɛ nana wa, kifiri nɛ ha kandɔnu 
MAT.2.21	Mɛgi, Joseph guotɛ, baa nzɔri bem hinɛ nana wa, nɛ kiforo si ha kandɔnu Israel. 
MAT.2.22	Ma, Joseph yuo ke mɛ de le ha kandɔnu Judée, hazu a zea nde, yo nê Arkelaus, ka dung 
MAT.2.23	Haki wɛnɛ dea le ha ma le ka ɛ sa nde Nazaret. Tuka ɛngi wen pɛ hio 
MAT.3.1	Ha ngimɔ ɛngi Jean wan-gdumsiwi gbasa tɛ wa. A bulo wen ha kpɛnu mɔ Judée, 
MAT.3.2	nɛ tɔa: «Ɛnɛ akifiri sila ɛnɛ, hazu 
MAT.3.3	Yo nê wɛnɛ ka 
MAT.3.3	«Ma wi he mbela nɛ ngagɛl ha kpɛnu nde,
MAT.3.3	‹Ɛnɛ bhɔngiri mbango pɛ 
MAT.3.3	ɛnɛ yolsi hio bhɛtɛ-bhɛtɛ wal pɛa!›»
MAT.3.4	Jean yola la ka ɛ dea nɛ bumɔtɛ sari, ka ɛ sa nde samo. A yola pɛrɛng kotu. A dungɔ ha yɔnga gdɔlɔ nɛ nɔ gɔlɔ. 
MAT.3.5	Mɛgi hio wi mɔ gasa le Jérusalem, mɔ kandɔnu Judée nɛ mɔ pɛtɛ li Jourdain fɛt tɛa ha pɛa. 
MAT.3.6	Nɛ ka mbwa gbasa gdangamɔ pɛ mbwa, Jean gdumso mbwa ha li Jourdain.
MAT.3.7	Hio 
MAT.3.8	Ɛnɛ de dede mɔ ka osi nde, ɛnɛ kiforo sila ɛnɛ! 
MAT.3.9	Nɛ ɛnɛ akarsi lukoso tɛ nde, Abraham nê ngbabafa ɛnɛ! Hazu Sɔ lɛma kifiri hio ta ndɔng gde nɛ hio bezang pɛ Abraham. 
MAT.3.10	Ɛ gdea kpe ha gunte kari, te ndang ndang fɛt ka way dede waya na, ɛ begɔn yo pi ha we. 
MAT.3.11	Pɔm, mi gdumsi ɛnɛ ha li hazu osi nde, ɛnɛ kiforo sila. Ma, wi kɛ ka betɛ ha pata mi, wɛnɛ nɛ gasaa pen mi. Mi bo nɛ zioa hazu bul pɛl nakala pɛa na. A begdumsi ɛnɛ ha zang 
MAT.3.12	Wɛnɛ tɛ bo sanga mɛ pɛfi kpalmɔ pɛa. Hapata a besasisi bhandi pɛfi mɔ. A bewesiri hongbongbo kpalmɔ gde ha zang gulo, nɛ a bebesisi sara ha we ka bisi na.»
MAT.3.13	Mɛgi Jésus guotɛ ha Galile nɛ ha pɛ Jean ha li Jourdain hazu nde, Jean agdumsi wɛnɛ. 
MAT.3.14	Ma, Jean ngoya dola wɛnɛ, a tɔa: «Yo nê mɛ, Jésus, ka lɛma gdumsi mi ha li. Nɛ mɛ tɛ ha pɔm mɛng?»
MAT.3.15	Ma, Jésus kiforo wen ha wɛnɛ: «Ka mɛ atakiri tɛ sising na! Hazu dea nde, ɔ ade mɛgi mɛ lɛmsiri mɔ fɛt ka Sɔ ngoya.» Mɛgi Jean mɛkara wen pɛa, 
MAT.3.16	nɛ gdumso wɛnɛ. Ka Jésus gboa ha li, liswe gboa long, nɛ wɛnɛ zɔka 
MAT.3.17	Ma gɛl gboa ha liswe nɛ tɔa: «Wi kɛ nê bewei pɔm ka mi ngoya gdang. Wɛnɛ gdea totɛ ha sila mi.»
MAT.4.1	Hapata 
MAT.4.2	Ka Jésus zimɔ yɔngamɔ swe bhukɔa nar nɛ zɛ bhukɔa nar kari, wɔ dea wɛnɛ. 
MAT.4.3	Satan tiko nɛ hapɛtɛ Jésus nɛ tɔa: «Ka mɛ nê 
MAT.4.4	Nɛ Jésus kiforo wen: «Takarata pɛ Sɔ tɔa nde, wi lɛm dung nɛ zutunɔ nɛ wal mampa sɔna na. Ma, yo nê wen pɛ Sɔ ndang ndang fɛt ka de nde, wɛnɛ adung nɛ zutunɔ.»
MAT.4.5	Hapata Satan kuo wɛnɛ nɛnɛ ha nzɔy le Jérusalem. A gdea wɛnɛ ha bhele-bhele zu 
MAT.4.6	Nɛ wɛnɛ tɔa ha Jésus: «Ka mɛ nê Bewei pɛ Sɔ, mɛ bhil tek ha nu. Hazu takarata pɛ Sɔ tɔa nde, Sɔ beha nu ha hio 
MAT.4.7	Nɛ Jésus kiforo wen: «Takarata pɛ Sɔ tɔa fin nde, ka mɛ awe sila 
MAT.4.8	Mɛgi Satan kuo wɛnɛ nɛnɛ ha zu kuso bhele-bhele ngari. Nɛ a osa hio kongakandɔ pɛ nzan nɛ lɛkɛ-lɛkɛ mɔa fɛt ha wɛnɛ, 
MAT.4.9	nɛ tɔa: «Ka mɛ ngbio zigolo ha si mi nɛ lukisi mi, mi beha mɔ ndɔng fɛt ha mɛ.» 
MAT.4.10	Nɛ Jésus kiforo wen: «Mɛ pen Satan! Takarata pɛ Sɔ tɔa nde, mɛ alukisi Kongawan, Sɔ pɛ mɛ, nɛ mɛ ade tom Sɔ ha wɛnɛ ndang sɔna.»
MAT.4.11	Hapata Satan laka wɛnɛ gde. Nɛ hio telenge hɔa nɛ dea tom ha Jésus.
MAT.4.12	Ka Jésus zea nde, ɛ pio 
MAT.4.13	A tɛ bhɔn ha le Nazaret na, ma, a pena nɛ de le ha Kapernaum, ma le ha nukolo tɔ Galile, ha kandɔnu Zabulon nɛ Neftali. 
MAT.4.14	Mɛgi wen ka 
MAT.4.15	«Kandɔnu Zabulon nɛ Neftali, ha nukolo tɔ Galile, ha kuli Jourdain, Galile pɛ hio wi ndɔng ka bo nê 
MAT.4.16	Hio wi mɔ kandɔ ka de le ha zang tutum, zɔka gasa saamɔ. Nɛ saamɔ baa zikiri ɛ ndɔng, ka dung ha tutum kandɔnu fio.»
MAT.4.17	Angiri ha ngimɔ ɛngi, Jésus bulo wen mɛgɛ: «Ɛnɛ akifiri sila ɛnɛ, hazu 
MAT.4.18	Jésus yala hapɛtɛ tɔ Galile, nɛ a zɔka hio wan-ki kɔyɔ bwa ha pio yɔk. Mbwa nê gdiya, Simon ka ɛ sa fin nde, Pierre hinɛ ya wa André. 
MAT.4.19	Nɛ Jésus tɔa ha mbwa: «Ɛnɛ ndari mi, mi bede nde, ɛnɛ adung wan-ki wi.» 
MAT.4.20	Nɛhasa mbwa laka yɔk li pɛ mbwa gde, nɛ mbwa ndara Jésus. 
MAT.4.21	Ka mbwa pena nɛyɛa tikiring, Jésus zɔka fin hio ma gdiya bwa. Yo nê hio bem pɛ Zebede, Jacques hinɛ Jean. Mbwa hinɛ bafa mbwa dungɔ ha bhɔngara yɔk ha zang sɔngu. Nɛ Jésus saa mbwa. 
MAT.4.22	Nɛhasa mbwa laka sɔngu nɛ bafa mbwa gde, nɛ mbwa ndara Jésus.
MAT.4.23	Ha ngimɔ ɛngi, Jésus yala zikiri kandɔnu Galile fɛt, nɛ wɛnɛ dungɔ ha bulo 
MAT.4.24	Nɛ kasi tɛ wa yambala hɔ ha kandɔnu Siri fɛt. Mɛgi ɛ kaya hio wi ndɔng fɛt ka dung nɛ tili zɛlɛ nɛtɛ-nɛtɛ tɛnɛ ha pɛa, nɛ fin hio bala ha kɔ gdanga sɔtɛ, hio wan-zɛlɛ bedole, nɛ hio wan-zɛlɛ mɛla. Nɛ Jésus kpasasa mbwa fɛt. 
MAT.4.25	Nɛ dɔka giliwi ndara wɛnɛ. Mbwa guotɛ ha Galile, ha kandɔnu ka ɛ sa nde «Le Bhukɔ», ha Jérusalem, ha Judée nɛ ha kuli Jourdain fɛt.
MAT.5.1	Ka Jésus zɔka giliwi, a danga ha zu ngari nɛ a dungɔnu. Hio 
MAT.5.2	Nɛ wɛnɛ angara osa mɔ ha mbwa mɛgɛ:
MAT.5.3	«Totɛ ha hio wi ndɔng, ka gde tazu mbwa ha tɛ Sɔ ndang sɔna, hazu mbwa bedung hio wi mɔ 
MAT.5.4	Totɛ ha hio wan-ngɔtɛ, hazu Sɔ beyɔkili mbwa!
MAT.5.5	Totɛ ha hio mɛndi wi, hazu Sɔ beha mbwa nu nɛ likɔ!
MAT.5.6	Totɛ ha hio wi ndɔng ka wɔ nzengmɔ hɛl mbwa, hazu Sɔ begasisi wɔ pɛ mbwa!
MAT.5.7	Totɛ ha hio wi ndɔng ka de kobhe tɛ wi, hazu Sɔ bede kobhe tɛ mbwa!
MAT.5.8	Totɛ ha hio wi ndɔng ka sila mbwa nɛ saa, hazu mbwa bezɔk Sɔ!
MAT.5.9	Totɛ ha hio wi ndɔng ka gde gaamɔ ha soko wi, hazu Sɔ besa mbwa nde, hio bem pɛa!
MAT.5.10	Totɛ ha hio wi ndɔng ka hio wi namili mbwa hazu mbwa de mɔ ka dung nzeng ha li Sɔ. Yo nê mbwa ka bedung hio wi mɔ Kongakandɔ pɛ Sɔ!
MAT.5.11	«Totɛ ha ɛnɛ ka hio wi fɛngsi ɛnɛ, ka mbwa namili ɛnɛ, nɛ ka mbwa gɔn dalo gde ha nu ɛnɛ hazu ɛnɛ nê wi pɔm. 
MAT.5.12	Ɛnɛ de totɛ nɛ gaga, hazu mɔ-kɛ ɛnɛ nɛ gasaa ha zang ngɔn. Hio 
MAT.5.13	«Ɛnɛ nê tɔng mɔ nzan. Ma, ka baa tɔng sabhala kari, ɛ lɛm kifiri yo nɛ baa fin na. Tɔng ɛngɛ lɛm de fin dedemɔ ndang na. Lɛma sɔna nde, ɛ agɔsi yo ka hio wi aum.
MAT.5.14	«Ɛnɛ nê saamɔ mɔ nzan. Ɛ lɛm wusi gasa le ka dung ha zu ngari na. 
MAT.5.15	Tuka ɛngi, ma wi ndang gde we ha lamba nɛ gde yo ha si kpana na. Ma, a beku yo gde ha zu solo lamba, tuka nde, hio wi ha zang twa azɔk saamɔa. 
MAT.5.16	Mɛgi, dea nde, saamɔ pɛ ɛnɛ aba ha li hio wi fɛt tuka nde, mbwa azɔk dede deamɔ pɛ ɛnɛ, nɛ mbwa alukisi Bafa ɛnɛ ka dung ha kuso ngɔn.»
MAT.5.17	«Ka ɛnɛ atakiri nde, mi tɛa hazu tukili mbonga pɛ Moïse nɛ osamɔ pɛ hio 
MAT.5.18	Mɛgi mi tɔ kpasawen ha ɛnɛ nde, ngimɔ fɛt ka ngɔn nɛ nu bhɔna ka, ma mbuli ngɛrakamɔ ndang ha zang mbonga lɛm pen ndang na, kanɛ ngimɔ ka mɔ fɛt belɛmsiri tɛ. 
MAT.5.19	Hazu ɛngi, ka ma wi tukolo ma bebe mbonga ndang, nɛ ka wɛnɛ osi mɛgi ha hio wi, wɛnɛ bedung nɛ bebea gdang ha 
MAT.5.20	Mi tɔ ha ɛnɛ nde, ɛnɛ lɛm le ha Kongakandɔ Ngɔn sɔna, ka ɛnɛ de mɔ ka dung nzeng ha li Sɔ pen hio 
MAT.5.21	«Ɛnɛ zea wen ka ɛ batɔ ha hio ngbabafa ɔ nde, ‹Ka mɛ agbɛ wi na. Nɛ wi ka gbɛ wi, ɛ begde wɛnɛ ha li kita.› 
MAT.5.22	Ma, pɔm, mi tɔ ha ɛnɛ nde, wi ka de ngambi sungiri nɛ ya wa, ɛ begde wɛnɛ ha li kita. Nɛ ka ma wi sa ya wa nde, yera wi, ɛ begde wɛnɛ ha li hio 
MAT.5.23	Mɛgi, ka mɛ tɛ nɛ mɔ sadaka pɛ mɛ ha bhandi ha sadaka, nɛ ka tazu mɛ gba haki nde, ma ya mɛ nɛ wen sungiri nɛ mɛ, 
MAT.5.24	dea nde, mɛ agde mɔ sadaka pɛ mɛ haki. Nɛ mɛ nɛ, nɛ bhɔngiri mɔ hinɛ wɛnɛ. Hapata mɛ kifiri tɛ, tɛ ha sadaka ha Sɔ.
MAT.5.25	«Mɛ bhɔngiri mɔ nɛhasa hinɛ ngana pɛ mɛ ha liwal sɔngsi hɔa ha kita. Yu nde, a betɛ gde mɛ ha li kita, nɛ wan-gɔn kita betɛ gde mɛ ha kɔ nasara, ka betɛ pi mɛ ha zɔbhɔ. 
MAT.5.26	Kpasawen, mi tɔ ha mɛ nde, mɛ begbo haki sɔna, ka mɛ kpea yamando kanɛ kpogio pata fɛt.»
MAT.5.27	«Ɛnɛ zea wen ka ɛ batɔ nde, ‹Ka mɛ ade wanza na.› 
MAT.5.28	Ma, pɔm, mi tɔ ha ɛnɛ nde, wi ka zɔk ma bhoko hazu de li wa, dea wanza hinɛ wɛnɛ ha zang sila wa kari. 
MAT.5.29	Nɛ ka gbali mɛ mɔ wal wekɔ dak mɛ pi ha dea gdangamɔ, kɔti yo pi nɛyɛa! Hazu yo nɛdedea ha mɛ nde, ma gbakɔ tɛ mɛ ndang ayɔ, pen pio mɛ nɛ kili tɛ ha we ka bisi na. 
MAT.5.30	Nɛ ka kɔ mɛ mɔ wal wekɔ dak mɛ pi ha dea gdangamɔ, gɔn yo pi nɛyɛa! Hazu yo nɛdedea ha mɛ nde, ma gbakɔ tɛ mɛ ndang ayɔ, pen pio mɛ nɛ kili tɛ ha we ka bisi na.»
MAT.5.31	«Ɛ batɔ fin nde, ka ma wei yangsi ko pɛa, dea nde, wɛnɛ angɛriki takarata yangsa may ha wɛnɛ. 
MAT.5.32	Ma, pɔm, mi tɔ ha ɛnɛ nde, ka ma wei yangsa ko pɛa ka tɛ de wanza na, wɛnɛ ilo bhoko ɛngɛ gde ha dea wanza. Nɛ wei ka si bhoko ka ɛ yangsa, dea wanza fin.»
MAT.5.33	«Ɛnɛ zea fin wen ka ɛ batɔ ha hio ngbabafa ɔ nde, ka mɛ atukili kanamɔ pɛ mɛ na, ma, mɛ alɛmsiri mɔ ka mɛ kan ha li 
MAT.5.34	Ma, pɔm, mi tɔ ha ɛnɛ nde, ka ɛnɛ akan mɔ ndang na. Ka ɛnɛ akan mɔ nɛ ling ngɔn na, hazu ngɔn nê solowan pɛ Sɔ. 
MAT.5.35	Nɛ ka ɛnɛ akan mɔ nɛ ling nu na, hazu nu nê mɔ-gde nanga pɛ Sɔ. Nɛ ka ɛnɛ akan mɔ nɛ ling Jérusalem na, hazu yo nê gasa le pɛ 
MAT.5.36	Nɛ fin ka mɛ akan mɔ nɛ ling zu mɛ na, hazu mɛ lɛm kifiri ma bumɔzu mɛ ndang nɛ bua mana nɛ tua na. 
MAT.5.37	Ma, ɛnɛ tɔ sɔna ‹ey› mana ‹oho›. Hazu mɔ ka ɛ tɔ pen wen ndɔng, tɛ nɛ wal 
MAT.5.38	«Ɛnɛ zea wen ka ɛ batɔ nde, wi ka gdɔy gbali ma wi, ɛ agdɔy gbali wa fin, nɛ wi ka gbin yini ma wi, ɛ agbin yini wa fin. 
MAT.5.39	Ma, pɔm, mi tɔ ha ɛnɛ nde, ka ɛnɛ akundiki gdangamɔ ka ɛ dea ha tɛ ɛnɛ na. Ka ma wi mɛla mbuku mɛ mɔ wal wekɔ, mɛ gde fin wɛnɛ amɛl bhalkɔa. 
MAT.5.40	Ka ma wi ngoya ku mɛ nɛnɛ ha kita hazu ku la mɔ sia pɛ mɛ, mɛ gde wɛnɛ aku mɔ zua fin. 
MAT.5.41	Ka ma wi nɔsisi mɛ nde, mɛ atoy toy pɛa nɛyɛa mɔ kilomɛtɛrɛ ndang, mɛ toy nɛnɛ kanɛ kilomɛtɛrɛ bwa. 
MAT.5.42	Mɛ ha mɔ ha wi ka gɔ yo ha kɔ mɛ. Ka ma wi ngoya gbakiri mɔ ha kɔ mɛ, ka mɛ adɔ wɛnɛ na.»
MAT.5.43	«Ɛnɛ zea wen ka ɛ batɔ nde, mɛ ngoy ma mɛ, nɛ mɛ sɛn ngana pɛ mɛ. 
MAT.5.44	Ma, pɔm, mi tɔ ha ɛnɛ nde, ɛnɛ angoy hio ngana pɛ ɛnɛ, nɛ ɛnɛ agɔ Sɔ hazu wan-namili ɛnɛ. 
MAT.5.45	Ka ɛnɛ de mɛgi, ɛnɛ bedung nê bem pɛ Bafa ɛnɛ ka dung ha zang ngɔn. Hazu wɛnɛ ha dea nde, swe aba ha zu dede wi nɛ ha zu gdanga wi fɛt gbesi, nɛ nde, kolo aɔl ha zu 
MAT.5.46	Ma, ka ɛnɛ ngoy sɔna nɛ wi ndɔng ka ngoy ɛnɛ, Sɔ bekɛ ɛnɛ mɛng? Hazu hio wan-ndɛm mbɔli garama ha dea fin gbesi. 
MAT.5.47	Nɛ ka ɛnɛ fan sɔna nɛ hio ya ɛnɛ, ɛnɛ de nɛ nge zengem mɔ ge? Hazu hio 
MAT.5.48	Mɛgi, dea nde, deamɔ pɛ ɛnɛ alɛm wɛɛ, gbesi tuka deamɔ pɛ Bafa ɛnɛ ka dung ha zang ngɔn lɛma wɛɛ.»
MAT.6.1	«Pangay, ka ɛnɛ ade nzengmɔ hazu peali na, yu nde, Bafa ɛnɛ ka dung ha zang ngɔn betɛ kafi kɛa ɛnɛ.
MAT.6.2	«Ka mɛ de ngay ha tɛ fabha wi, ka mɛ alukisi tɛ mɛ na. Hazu hio wan-dambari ha dea mɛgi ha 
MAT.6.3	Ma, ka mɛ dea ngay, dea nde, gare mɛ aing mɔ ka wekɔ mɛ dea na, 
MAT.6.4	tuka nde ngay pɛ mɛ adung nɛ wuso. Mɛgi Bafa mɛ, ka zɔk mɔ ka dung ha wuso, bekɛ mɛ.»
MAT.6.5	«Ka ɛnɛ gɔ Sɔ, ka ɛnɛ adung tuka hio wan-dambari na. Hazu ka mbwa gɔ Sɔ ha 
MAT.6.6	Ma, pɛ mɛ, ka mɛ ngoy gɔ Sɔ, mɛ le ha zang gdɔku nɛ mɛ gdɔki nua. Mɛgi, mɛ gɔ Bafa mɛ haki ha bhandi wuso. Nɛ Bafa mɛ ka zɔk mɔ ka dung ha wuso fɛt, bekɛ mɛ.
MAT.6.7	«Ka ɛnɛ atɔ tumwen ha gɔa Sɔ na. Hio 
MAT.6.8	Ka ɛnɛ adung tuka mbwa na, hazu Bafa ɛnɛ ingɔ mɔ fɛt ka kɔpi ɛnɛ sɔngsi ing, ɛnɛ tɛ gɔ wɛnɛ. 
MAT.6.9	Dea nde, ɛnɛ agɔ Sɔ mɛgɛ:
MAT.6.9	‹Bafa ɔ ka dung ha zang ngɔn,
MAT.6.9	ling mɛ adung nɛ nzɔya,
MAT.6.10	kongakandɔ pɛ mɛ atɛ,
MAT.6.10	Ɛ ade mɔ ka mɛ ngoya ha nu, tuka ɛ de ha zang ngɔn.
MAT.6.11	Ha ɔ mɛsɛ yɔngamɔ ka lɛma swe ɛngɛ.
MAT.6.12	Ha ɔ 
MAT.6.13	Lesisi ɔ ha 
MAT.6.13	[Hazu kongakandɔ, nɛ ziomɔ, nɛ 
MAT.6.14	«Kpasawen, ka ɛnɛ ha tiso ha hio wi hazu gdangamɔ pɛ mbwa, Bafa ɛnɛ ka dung ha zang ngɔn beha fin tiso ha ɛnɛ. 
MAT.6.15	Ma, ka ɛnɛ ha tiso ha hio wi na, ki Bafa ɛnɛ lɛm ha tiso ha ɛnɛ hazu gdangamɔ pɛ ɛnɛ fin na.»
MAT.6.16	«Ka ɛnɛ zim yɔngamɔ hazu gɔ Sɔ, ɛnɛ dung tuka wan-ngɔtɛ na. Hazu yo nê hio wan-dambari ka de mɔ mɛgi. Mbwa kay sɔngsi mbwa hazu osi ha hio wi nde, mbwa ha zimɔ yɔngamɔ. Kpasawen, mi tɔ ha ɛnɛ nde, mbwa kpaa mɔ kɛ mbwa kari. 
MAT.6.17	Ma, pɛ mɛ, ka mɛ ha zimɔ yɔngamɔ, dea nde, mɛ afal li mɛ, nɛ sal zu mɛ nɛdedea. 
MAT.6.18	Mɛgi hio wi ing nde, mɛ ha zimɔ yɔngamɔ, na, kanɛ Bafa mɛ ka ing mɔ wuso. Nɛ Bafa mɛ ka zɔk mɔ ka dung ha wuso fɛt, bekɛ mɛ.»
MAT.6.19	«Ka ɛnɛ awesiri kpaamɔ pɛ ɛnɛ hakɛ ha nzan na, hazu hakɛ dudu nɛ ngongele ha gdangsa mɔ, nɛ wanzu ha gbaa nutwa mɛ zu mɔ. 
MAT.6.20	Mɛgi, ɛnɛ wesiri kpaamɔ pɛ ɛnɛ gde ha zang ngɔn, haki dudu nɛ ngongele lɛm gdangsi mɔ na, nɛ wanzu lɛm gba nutwa nɛ zu mɔ na. 
MAT.6.21	Hazu yo nê ha bhandi ka kpaamɔ pɛ mɛ ang, ka sila mɛ dung ang fin.»
MAT.6.22	«Gbali mɛ dung tuka lamba ka ha saamɔ ha tɛ mɛ. Ka gbali mɛ nɛ dedea, tɛ mɛ fɛt dung ha zang saamɔ. 
MAT.6.23	Ma, ka gbali mɛ gdanga, tɛ mɛ fɛt dung ha zang ngɛ-ngɛ-ngɛ tutum. Mɛgi ka mɛ kpaa tutum ha bhandi saamɔ, bo nɛ tutum ɛngɛ bepentɛ na nde?»
