MAT.1.16	ຢາໂຄບ ລາ ອຶມປໍ່ ໂຢເຊັບ. ໂຢເຊັບ ລາ ກາຢາອ໌ ມາຣີ. ກະ ມາຣີ ລາ ອຶມເປ່ອ໌ ເຢຊູ, ລາ ອັນ ກາ ເນົ່າ ດໍອ໌ ກຣີດ.
MAT.1.17	ນ່ະກັອຍ, ແຕ ແດີຍ ອັບຣາຮາມ ແຕີ່ອ໌ ແດີຍ ດາວິດ ລາ ເບີນ ມັນຈິ່ດ ລາ ປູນ ແດີຍ. ນັ່ບ ແຕ ແດີຍ ດາວິດ ແຕີ່ອ໌ ແດີຍ ເນົ່າ ໂກບ ກວາຍ ອິດຊະຣາເອລ ເດີງ ປໍ ກຣວາງ ບາບີໂລນ ລາ ເບີນ ມັນຈິ່ດ ລາ ປູນ ແດີຍ. ເຈີ່ ແຕ ແດີຍ ເນົ່າ ໂກບ ກວາຍ ອິດຊະຣາເອລ ເດີງ ປໍ ກຣວາງ ບາບີໂລນ ເຕົ່າ ແຕີ່ອ໌ ແດີຍ ເຢຊູ ກຣີດ ລາ ເບີນ ມັນຈິ່ດ ລາ ປູນ ແດີຍ ເຕ່.
MAT.1.18	ເຢຊູ ກຣີດ ແກີດ ມັຮ ປັຣນາຍ ໄນ່ ອາຕີ. ມາຣີ, ອຶມເປ່ອ໌ ເຢຊູ, ລາ ຊຳປົວະ ໂຢເຊັບ. ໂຢເຊັບ ຕາ ຢວາຮ ອີດ ມາຣີ, ມາ ມາຣີ ແອີດ ຕຶ່ງ ຈະ ເຈີ່ ແຕ ຣາເວືາຍ ເຢືາງ ເຈົາຣາຊີ. 
MAT.1.19	ຍ່ອນ ໂຢເຊັບ ລາ ກວາຍ ມັນຕັ່ດ, ອັນ ຕາ ຢໍອ໌ ອີ ໂອນ ມາຣີ ກູມາລ ຕະ ເນົ່າ. ອັນ ແອີດ ຄຶ່ດ ຕຶ່ງ ຣາງຶ່ຮ ອັນ, ປາໂຕ່ະ ປັຣນາຍ ອີ ຕັຮ ມາຣີ. 
MAT.1.20	ບັອງ ກາ ອັນ ແອີດ ຄຶ່ດ ຣານະ ກັອຍ, ອັນ ຣາເລົາ ອຶມເປົາ. ອັນ ເຮີມ ມານະ ເທວາດາ ເຢືາງ ເຈົາຣາຊີ ແຕີ່ອ໌ ປໍ ອັນ. ເທວາດາ ກັອຍ ປາຍ: "ໂຢເຊັບ ເອີຍ! ໄມ່ ກາ ກວາຍ ແຕ ຈຸ່ມເຈືອ ດາວິດ. ໄມ່ ອຶນໂຈຍ ອຶງກັອຮ ອີດ ມາຣີ ຕະ ລາກວຍ ໄມ່, ຍ່ອນ ອັນ ແອີດ ຕຶ່ງ ຈະ ກອນ ແຕ ຣາເວືາຍ ເຢືາງ ເຈົາຣາຊີ. 
MAT.1.21	ປັຣແນີ ມັນເຕຣືາ ອັນ ຣັ່ຮ ກອນ ຣາເລົາ. ໄມ່ ດໍອ໌ ຣາມຶ່ຮ ກອນ ກັອຍ ລາ ເຢຊູ, ຍ່ອນ ອັນ ຈ່ອຍ ອາມົ່ງ ອຶນແຍ່ະ ມັຮ ກວາຍ ອັນ, ກະ ຕັຮ ໂລ່ຍຮ ໄລ່."
MAT.1.22	ອຶນແຍ່ະ ຣານະ ໄນ່ ແກີດ ຊັງໄກຣ ກະ ປັຣນາຍ ເຢືາງ ເຈົາຣາຊີ ອາຕີ ອຶນໂຍ່ງ ຣານາ ກວາຍ ອາຕີ ຕາງ ປັຣນາຍ ອັນ ແຕ ອຶມແບິ. ກວາຍ ກັອຍ ປາຍ:
MAT.1.23	"ເຈີ່ ປໍ ເມືາງ ເບີນ ມານະ ກູໂມຣ ຕາ ເບີນ ບິ ກະ ຣາເລົາ ມາ ອັນ ແອີດ ຕຶ່ງ ຈະ.
MAT.1.23	ອັນ ຣັ່ຮ ກອນ ຣາເລົາ.
MAT.1.23	ເນົ່າ ດໍອ໌ ກອນ ກັອຍ ເອມານູເອລ."
MAT.1.23	(ປັຣນາຍ ເອມານູເອລ ໄນ່ ຕະ ອຶນຕີ ລັ່ຮ ລາ 'ເຢືາງ ເຈົາຣາຊີ ແອີດ ກະ ໄຮ.')
MAT.1.24	ພໍກາ ໂຢເຊັບ ຕາແມີ, ອັນ ຕະ ຕາປູ່ນ ອຶນແຍ່ະ ມັຮ ປັຣນາຍ ເທວາດາ ເຢືາງ ເຈົາຣາຊີ ອາຕີ ໂອນ ອັນ ອີດ ມາຣີ ຕະ ລາກວຍ ອັນ. 
MAT.1.25	ມາ ອັນ ຕາ ຢວາຮ ບິ ມັນຕຸ ກະ ມາຣີ ເຕົ່າ ແຕີ່ອ໌ ຕາໄງ ມາຣີ ຣັ່ຮ ກອນ ຣາເລົາ ກັ່ລ. ກະ ອັນ ດໍອ໌ ຣາມຶ່ຮ ກອນ ກັອຍ ລາ ເຢຊູ.
MAT.2.1	ເຢຊູ ແກີດ ຕຶ່ງ ເມືອງ ເບັດເລເຮັມ, ແຄງ ຢູດາຍ, ບັອງ ກາ ແດີຍ ເຮໂຣດ ແກີດ ເຕືາວ ປັຣເຍືາ. ແວັດ ກັອຍ ເບີນ ກວາຍ ກາ ດັງ ແຕ ມັນໂຕຣ ແຕີ່ອ໌ ປໍ ເມືອງ ເຢຣູຊາເລັມ ແຕ ກຣວາງ ໄລ່, ຢັ່ຮ ມັ່ດ ມານາງ ລັ່ອຮ. 
MAT.2.2	ໄລ່ ກັອຍ ຕາແບີບ ປາຍ: "ປໍ ແລ່ະ ອັນ ກາ ຕາແບິ ແກີດ ປັຣແນີ ມັນເຕຣືາ ແກີດ ເຕືາວ ປັຣເຍືາ ກວາຍ ອິດຊະຣາເອລ? ຮິ ເຮີມ ເຈີ່ ມັນໂຕຣ ອັນ ແຕ ມັ່ດ ມານາງ ລັ່ອຮ. ນ່ະກັອຍ ຮິ ແຕີ່ອ໌ ອີ ຊາງ ອັນ."
MAT.2.3	ພໍກາ ເຕືາວ ປັຣເຍືາ ເຮໂຣດ ຊັອງ ປັຣນາຍ ໄນ່, ອັນ ຊັອງ ເກຣ່າະ ລາລື່, ກະ ອຶນແຍ່ະ ມັຮ ກວາຍ ຕຶ່ງ ເມືອງ ເຢຣູຊາເລັມ ລາ ຊັອງ ເກຣ່າະ ເຕ່. 
MAT.2.4	ເຮໂຣດ ປາໂຣມ ອຶນແຍ່ະ ມັຮ ກວາຍ ຊົດ ມູ່ ໄລ່ ກາ ຊາງ ຣີ່ດ ເຢືາງ ເຈົາຣາຊີ, ກະ ມັຮ ກວາຍ ອາຕີ ຄານອດ ຈຸ່ມ ອິດຊະຣາເອລ ແອີດ ຕຶ່ງ ເມືອງ ກັອຍ. ອັນ ຕາແບີບ ໄລ່ ກັອຍ ປາຍ: "ປໍ ແລ່ະ ກຣີດ ແກີດ, ອັນ ກາ ເຢືາງ ເຈົາຣາຊີ ຣຽຮ ໂອນ ຈ່ອຍ ອາມົ່ງ ກວາຍ?"
MAT.2.5	ໄລ່ ກັອຍ ຕາແອີຍ ປາຍ: "ກຣີດ ແກີດ ຕຶ່ງ ເມືອງ ເບັດເລເຮັມ, ແຄງ ຢູດາຍ, ຍ່ອນ ເບີນ ມານະ ຕາງ ປັຣນາຍ ເຢືາງ ເຈົາຣາຊີ ຄຽນ ດໍອ໌ ແຕ ອຶມແບິ ປາຍ:
MAT.2.6	'ເອີ ເມືອງ ເບັດເລເຮັມ ແຄງ ຢູດາຍ ເອີຍ!
MAT.2.6	ໄມ່ ລາ ຕາ ແກີນ ເມືອງ ກາ ເບີນ ອຳນາດ ແກດໆ,
MAT.2.6	ຄັນ ຕາລີ ກະ ມັຮ ເມືອງ ການໍ່ອ໌ ຕຶ່ງ ແຄງ ຢູດາຍ.
MAT.2.6	ຍ່ອນ ເບີນ ມານະ ແຕີ່ອ໌ ແຕ ໄມ່ ກາ ເບີນ ຊົດ ປື່ດ ລາລື່.
MAT.2.6	ອັນ ອາໂຢ່ງ ມັຮ ກວາຍ ກອນແຊມ ເກົາ,
MAT.2.6	ລາ ກວາຍ ອິດຊະຣາເອລ.'"
MAT.2.7	ແວັດ ກັອຍ ເຮໂຣດ ກູອ໌ ຕວຍ໌ ມັຮ ກວາຍ ກາ ດັງ ແຕ ມັນໂຕຣ ກະ ຕາແບີບ ໄລ່ ກັອຍ ກຣັ່ກ ລາລື່ ບັອງ ແລ່ະ ໄລ່ ເຮີມ ມັນໂຕຣ ກັອຍ ລັ່ອຮ?
MAT.2.8	ນ່ະກັອຍ ອັນ ແປຣີ ມູ່ ກາ ດັງ ແຕ ມັນໂຕຣ ເປາະ ປໍ ເມືອງ ເບັດເລເຮັມ. ອັນ ອາຕີ ໄລ່ ປາຍ: "ເຍືາ ເປາະ ຈໍ່ອ໌ ກຣັ່ກ ລາລື່ ກອນ ກັອຍ. ແຕີ່ອ໌ ເຍືາ ຣາມົຮ ກອນ ກັອຍ, ເຍືາ ອາຕີ ເກົາ ແຮີ. ເກົາ ລາ ອີ ເປາະ ຊາງ ອັນ ເຕ່."
MAT.2.9	ແວັດ ໄລ່ ຊາງັດ ປັຣນາຍ ເຕືາວ ປັຣເຍືາ ປາຍ ນ່ະກັອຍ, ໄລ່ ເປາະ ລັ່ຮ. ກະ ໄລ່ ເຮີມ ລັ່ຮ ມັນໂຕຣ ຢັ່ຮ ມັ່ດ ມານາງ ລັ່ອຮ. ມັນໂຕຣ ກັອຍ ເປາະ ອຶນໂຍ່ງ ໄລ່, ກະ ຕາງິ່ດ ຕາປຶ່ງ ອຶນຕຸ ກອນ ກັອຍ ແອີດ. 
MAT.2.10	ແຕີ່ອ໌ ກວາຍ ກາ ດັງ ແຕ ມັນໂຕຣ ເຮີມ ລັ່ຮ ມັນໂຕຣ ກັອຍ, ໄລ່ ຊັອງ ຣໍ່ອ໌ ບູຍ ລາລື່. 
MAT.2.11	ບັອງ ກາ ໄລ່ ມູ່ດ ຕຶ່ງ ດຸງ, ໄລ່ ເຮີມ ກອນ ກັອຍ ກະ ມາຣີ, ອຶມເປ່ອ໌ ອັນ. ໄລ່ ກຼຸ່ ຣາໂກລ ຊາງ ກອນ ກັອຍ. ເຈີ່ ໄລ່ ເປິຮ ຮີ່ບ ກາ ເບີນ ເກຣີ່ງ ເກືາ ເປ່ງ ລາລື່, ອາລັ່ອຮ ມ່ອບ ໂອນ ກອນ ກັອຍ ລາ ແຢງ, ຣາແລງ ອາລ່ອງ ປາຮວມ, ກະ ຊຽດ ອາລ່ອງ ປາຮວມ.
MAT.2.12	ເຈີ່ ເຢືາງ ເຈົາຣາຊີ ອາຕີ ລັ່ຮ ໄລ່ ແຕ ປາເນົາ ໄລ່ ຣາເລົາ ອຶມເປົາ ໂອນ ໄລ່ ອຶນໂຈຍ ເຈົາ ນັ່ອງ ປໍ ດຸງ ເຮໂຣດ. ນ່ະກັອຍ ໄລ່ ເຈົາ ປໍ ກຣວາງ ໄລ່, ມາ ເຈົາ ລັ່ຮ ຣານາ ການໍ່ອ໌ ແອັນ.
MAT.2.13	ພໍກາ ແວັດ ກວາຍ ກາ ດັງ ແຕ ມັນໂຕຣ ເຈົາ ເຈີ່, ເທວາດາ ເຢືາງ ເຈົາຣາຊີ ແຕີ່ອ໌ ປໍ ໂຢເຊັບ ຣານາ ຣາເລົາ ອຶມເປົາ, ປາຍ: "ໄມ່ ຢວຣ ຕາຢຶ່ງ, ເດີງ ກອນ ກະ ອຶມເປ່ອ໌ ອັນ ລັ່ອຮ ເປາະ ປໍ ກຣວາງ ເອຢິບ ແອັນ. ເຍືາ ແອີດ ຕຶ່ງ ກຣວາງ ກັອຍ ເວືາຍ ເຕົ່າ ແຕີ່ອ໌ ເກົາ ອາຕີ ລັ່ຮ ໂອນ ເຍືາ ເຈົາ, ຍ່ອນ ເຕືາວ ປັຣເຍືາ ເຮໂຣດ ຢໍອ໌ ອີ ກາຈີດ ກອນ ເຍືາ."
MAT.2.14	ນ່ະກັອຍ ໂຢເຊັບ ຢວຣ ຕາຢຶ່ງ. ແຕ ອຶນນັ່ອງ ການຳ ອັນ ເດີງ ອຶມເປ່ອ໌ ກະ ກອນ ກັອຍ ຕາລຸ່ຮ ແອີດ ຕຶ່ງ ກຣວາງ ເອຢິບ ແອັນ. 
MAT.2.15	ໄລ່ ແອີດ ປໍ ກັອຍ ເຕົ່າ ແຕີ່ອ໌ ຕາໄງ ເຮໂຣດ ກູຈີດ.
MAT.2.15	ຣານະ ໄນ່ ຣາປຍາຍ໌ ກະ ປັຣນາຍ ເຢືາງ ເຈົາຣາຊີ ປາຍ ຣານາ ກວາຍ ອາຕີ ຕາງ ປັຣນາຍ ເຢືາງ ເຈົາຣາຊີ ແຕ ອຶມແບິ ປາຍ:
MAT.2.15	"ເກົາ ກູອ໌ ກອນ ເກົາ ລັ່ອຮ ແຕ ກຣວາງ ເອຢິບ."
MAT.2.16	ພໍກາ ເຮໂຣດ ດັງ ກວາຍ ກາ ດັງ ແຕ ມັນໂຕຣ ອາໂລກ ອັນ, ອັນ ຊັອງ ອວານ ລາລື່. ອັນ ແປຣີ ໂອນ ເນົ່າ ກາຈີດ ອຶນແຍ່ະ ມັຮ ກັຣແນນ ຣາເລົາ ເຕີ ບາຣ ກູມໍ ອາແຊງ ແອີດ ຕຶ່ງ ເມືອງ ເບັດເລເຮັມ ກະ ມັຮ ເມືອງ ການໍ່ອ໌ ແອີດ ອຶມແປຣ ເມືອງ ກັອຍ ແຮີ, ຍ່ອນ ອັນ ຊາແຍີ ແຕ ຕາໄງ ກວາຍ ກາ ດັງ ແຕ ມັນໂຕຣ ອາຕີ ໂອນ ອັນ ດັງ.
MAT.2.17	ນ່ະກັອຍ ແກີດ ຣາປຍາຍ໌ ປັຣນາຍ ເຢເຣມີຢາ, ອັນ ກາ ອາຕີ ຕາງ ປັຣນາຍ ເຢືາງ ເຈົາຣາຊີ, ປາຍ ແຕ ອຶມແບິ ນ່ະໄນ່:
MAT.2.18	"ເນົ່າ ຊັອງ ເບີນ ຊຽງ ກູໂກຼຍ໌ ກູເກຼ່ງ ແຕ ວີ່ລ ຣາມາ,
MAT.2.18	ອາມໍອ໌ ຣາເຊລ ເຍືາມ ຊາແຍີ ກອນ ອັນ.
MAT.2.18	ອັນ ຕາ ເບີນ ຊາງັດ ປັຣນາຍ ເນົ່າ ຕາລື່ນ,
MAT.2.18	ຍ່ອນ ກອນ ອັນ ຕາ ເບີນ ນັ່ອງ."
MAT.2.19	ແວັດ ເຮໂຣດ ກູຈີດ ເຈີ່, ເທວາດາ ເຢືາງ ເຈົາຣາຊີ ແຕີ່ອ໌ ລັ່ຮ ປໍ ໂຢເຊັບ ແອີດ ຕຶ່ງ ກຣວາງ ເອຢິບ ແຕ ອັນ ຣາເລົາ ອຶມເປົາ. 
MAT.2.20	ເທວາດາ ກັອຍ ປາຍ: "ຢວຣ ຕາຢຶ່ງ. ເດີງ ກອນ ກະ ອຶມເປ່ອ໌ ອັນ ເປາະ ເຈົາ ລັ່ຮ ປໍ ກຣວາງ ອິດຊະຣາເອລ, ຍ່ອນ ກວາຍ ກາ ຢໍອ໌ ອີ ກາຈີດ ກອນ ໄມ່, ອັນ ກູຈີດ ເຈີ່."
MAT.2.21	ນ່ະກັອຍ ໂຢເຊັບ ຢວຣ ຕາຢຶ່ງ, ເດີງ ກອນ ລາກວຍ ອັນ ເຈົາ ລັ່ຮ ປໍ ກຣວາງ ອິດຊະຣາເອລ.
MAT.2.22	ມາ ພໍກາ ໂຢເຊັບ ຊັອງ ເນົ່າ ປາຍ ອາກເຄລາວ ແກີດ ເຕືາວ ປັຣເຍືາ ຕຶ່ງ ແຄງ ຢູດາຍ ເຕ່ນ ລັ່ຮ ເຮໂຣດ, ອຶມປໍ່ ອັນ; ນ່ະກັອຍ ໂຢເຊັບ ອຶງກັອຮ ອີ ເຈົາ ປໍ ກັອຍ. ມາ ເຢືາງ ເຈົາຣາຊີ ອາຕີ ລັ່ຮ ອັນ ຣານາ ຣາເລົາ ອຶມເປົາ. ເຈີ່ ອັນ ເປາະ ປໍ ແຄງ ຄາລີເລ ແອັນ. 
MAT.2.23	ອັນ ເປາະ ແອີດ ຕຶ່ງ ວີ່ລ ນາຊາເຣັດ. ນ່ະກັອຍ ແກີດ ຣາປຍາຍ໌ ນ່ະ ປັຣນາຍ ກວາຍ ອາຕີ ຕາງ ປັຣນາຍ ເຢືາງ ເຈົາຣາຊີ ປາຍ ແຕ ອຶມແບິ ນ່ະໄນ່:
MAT.2.23	"ເນົ່າ ດໍອ໌ ອັນ ລາ ກວາຍ ນາຊາເຣັດ."
MAT.3.1	ບັອງ ກາ ກັອຍ, ໂຢຮັນ ກາ ຕະ ຣີ່ດ ຕຶ່ງ ແດີອ໌ ແຕີ່ອ໌ ອາຕີ ແຕ ຣານະ ເຢືາງ ເຈົາຣາຊີ ປໍ ອຶນຕຸ ຕຍາຮ ຕຶ່ງ ແຄງ ຢູດາຍ. 
MAT.3.2	ອັນ ອາຕີ ປາຍ: "ອຶງເຄາະ ເຍືາ ປຽນ ອີດ ຣາງຶ່ຮ ຕາໄມ ແອັນ, ຍ່ອນ ແຈ່ະ ເຈີ່ ເຢືາງ ເຈົາຣາຊີ ຕະ ຊົດ."
MAT.3.3	ເອຊາຢາ, ກວາຍ ອາຕີ ຕາງ ປັຣນາຍ ເຢືາງ ເຈົາຣາຊີ, ອາຕີ ແຕ ໂຢຮັນ ປາຍ:
MAT.3.3	"ເບີນ ຊຽງ ເນົ່າ ຊາບາວ ອາຕີ ເຣ່ງ ລາລື່ ແຕ ອຶນຕຸ ຕຍາຮ ປາຍ:
MAT.3.3	'ເຍືາ ອຶງເຄາະ ອາຕຶ່ ຣານາ ໂອນ ອຶນເຈົາ ໄຮ.
MAT.3.3	ຕະ ໂອນ ຕານັ່ອງ ຣານາ ອັນ ອີ ເປາະ.'"
MAT.3.4	ໂຢຮັນ ໄນ່ ເກີ່ຍ ຕັອກ ຕຳປັອກ ເນົ່າ ຕະ ແຕ ໂຊະ ອູ່ດ. ກະ ອັນ ກັນຕັ່ນ ດໍອ໌ ອຶງກັຣ ຊັນຕຣັ່ນ ຕຶ່ງ ອຶງກີງ ອັນ. ອັນ ຈາ ລາມ, ກະ ອັນ ງ່ອຍ໌ ແດີອ໌ ກາຮຍາລ ແຕ ຕຍາຮ. 
MAT.3.5	ເບີນ ກວາຍ ແຕີ່ອ໌ ປໍ ອັນ ແຕ ເມືອງ ເຢຣູຊາເລັມ, ກະ ຈວບ ອຶນແຍ່ະ ແຄງ ຢູດາຍ, ກະ ກວາຍ ກາ ແອີດ ອຶມແປຣ ຕາເລ່ ຈໍແດນ. 
MAT.3.6	ໄລ່ ງີ່ນ ໂລ່ຍຮ, ເຈີ່ ໂຢຮັນ ຕະ ຣີ່ດ ຕຶ່ງ ແດີອ໌ ໂອນ ໄລ່ ຕຶ່ງ ຕາເລ່ ຈໍແດນ.
MAT.3.7	ພໍກາ ໂຢຮັນ ເຮີມ ກຼຶ່ງ ກວາຍ ແຕ ຈຸ່ມ ພາຣີຊາຍ ກະ ຈຸ່ມ ຊາດູກາຍ, ແຕີ່ອ໌ ປໍ ອັນ ໂອນ ອັນ ຕະ ຣີ່ດ ຕຶ່ງ ແດີອ໌ ໂອນ ໄລ່, ນ່ະກັອຍ ອັນ ປາຍ ໂຈະ ໄລ່ ກັອຍ: "ເຍືາ ລາ ປຼາ ນ່ະ ກູຊັນ ຕູ່ຣ. ເຍືາ ຕາ ເຕ່ອ໌ ວຍາຣ ແວັດ ແຕ ເຢືາງ ເຈົາຣາຊີ ຕະ ເຍືາ ແຕີ່ອ໌ ອັນ ຕະ ໂຕ່ດ ກວາຍ ໂລ່ຍຮ ຕຶ່ງ ຕາໄງ ປັຣຊົດ. 
MAT.3.8	ອຶງເຄາະ ເຍືາ ຕະ ຣານະ ອໍ. ໄນ່ ລາ ອາປັຮ ໂອນ ເນົ່າ ດັງ ເຍືາ ປຽນ ແກີດ ຣາງຶ່ຮ ຕາໄມ ແອັນ. 
MAT.3.9	ເຍືາ ອຶນໂຈຍ ຄຶ່ດ ປາຍ ເຍືາ ເຕ່ອ໌ ວຍາຣ ແວັດ ແຕ ໂຕ່ດ ໄນ່ ຍ່ອນ ເຍືາ ປາຍ: 'ອັບຣາຮາມ ລາ ອາຈວາຍຮ ອາເຈ່ຮ ຮິ.' ເກົາ ອາຕີ ຕານັ່ອງ ໂອນ ເຍືາ, ຄັນ ເຢືາງ ເຈົາຣາຊີ ຢໍອ໌, ເຕ່ອ໌ ອັນ ອີດ ຕາເມົາ, ເຈີ່ ແຕງ ຈຸ່ມເຈືອ ອັບຣາຮາມ ແຕ ມັຮ ຕາເມົາ ກັອຍ. 
MAT.3.10	ຊານໍ່ ນ່ະ ເບີນ ຈວາງ ປຼາ ປາຢື່ ແຈ່ະ ກັ່ລ ອາລ່ອງ. ກັ່ລ ອາແລ່ະ ມາ ຕາ ເບີນ ແກີດ ປາໄລ ອໍ, ເນົ່າ ຕາມື່ ແຕ ຈວາງ ໄນ່, ເຈີ່ ແກຼງ ຕັຮ ຕຶ່ງ ອູ່ຍຮ. 
MAT.3.11	ໄກຣ ລາລື່ ເກົາ ຕະ ຣີ່ດ ໄນ່ ໂອນ ເຍືາ ຣານາ ແດີອ໌, ຕະ ອາປັຮ ເຍືາ ປຽນ ແກີດ ຣາງຶ່ຮ ຕາໄມ ແອັນ. ມາ ອັນ ກາ ແຕີ່ອ໌ ອຶນຕູ່ນ ເກົາ, ອັນ ກັອຍ ຊົດ ແກຼີຍ ແຕ ເກົາ. ເກົາ ລາ ຕາ ເບີນ ປຍາຍ໌ ຕາແຢອ໌ ແກີບ ອັນ, ຍ່ອນ ເກົາ ລາ ອຳນາດ ແກດໆ ລາລື່. ອັນ ກັອຍ ຕະ ຣີ່ດ ໂອນ ເຍືາ ເບີນ ຣາເວືາຍ ເຢືາງ ເຈົາຣາຊີ ກະ ອູ່ຍຮ. 
MAT.3.12	ອາຕີ ອັນ ຢຸມ ຕາວີ່ງ, ເຈີ່ ອັນ ອູມ ອຶນແຍ່ະ ມັຮ ທຣໍ ອັນ. ອາແລ່ະ ກາ ຈອງ, ອັນ ດໍອ໌ ຕຶ່ງ ຊູ. ອາແລ່ະ ກາ ຊາກາມ, ອັນ ອາປັອງ ຕັຮ ຕຶ່ງ ອູ່ຍຮ ກາ ຕາ ແກີດ ປັດ ໂອນ ກາດ ຊັອງ."
MAT.3.13	ບັອງ ກາ ກັອຍ ເຢຊູ ລັ່ອຮ ແຕ ແຄງ ຄາລີເລ ເປາະ ປໍ ຕາເລ່ ຈໍແດນ, ຍ່ອນ ຢໍອ໌ ອີ ໂອນ ໂຢຮັນ ຕະ ຣີ່ດ ຕຶ່ງ ແດີອ໌ ໂອນ ອັນ. 
