MAT.1.1	Na, ini en kos mgo ngaran to kovuyyahan ni Disas Krays no lubbad ni David woy Abraham.
MAT.4.15	“dos mgo ingod to Zabulon woy Neftali, noko-ibpit to lanow woy nokoripaa to Oweg to Jordan.
MAT.4.15	Inin mgo lugaa, sakup to prubinsya to Galilea nid oubpan to konna mgo Judio.
MAT.4.16	Iddos mgo minuvu rutun, noko-iling tid oubpa riyot mosukirom. Iling to id patoy ron sikandan, oyyos waa ran id kilaa to Monama.
MAT.4.16	Piru init od ingumon allow, od kokita ran don kos ma-awang no se-aa nod taddow kandan.”
MAT.4.17	Na pomon taddon timpu, mid tigkanoy si Disas to kodponudtuu to kahit Monama. Kahi rin to, “Sondit kow woy tanan kowd to mgo saa row, su asow ron kos kodharit Monama.”
MAT.4.18	Sokkad no allow, laggun tid ipanow si Disas diyot ibpit to Lanow't Galilea, nokita rin iddos oruwon toosuwod no si Simon no id ngoranan mandad ki Pedro woy dos ari rin no si Andres. Id ooppan dan to pukut su mgo tohodngongaap me-en sikandan. 
MAT.4.19	Kahin Disas kandan to, “Duma kow koddi. Konnad ngaap kos od ingutollon dow, ko konna, od nonawwan ku sikiyu nod ingutoo to mgo minuvu.” 
MAT.4.20	Idda ron en, id tonanan dan iddos mgo pukut dan woy mid duma ran kandin.
MAT.4.21	Na ponayun mid ipanow si Disas diyot ibpit to lanow, woy nokita rin iddos oruwa mandad no toosuwod no si Santiago woy si Juan no mgo anak ni Sebedeo. Id ounsad sikandan diyot bollangay duma to amoy ran no id oupiya to mgo pukut. Na, id umow sikandan ni Disas amoy'd duma kandin. 
MAT.4.22	Idda ron en, id tonanan dan iddos amoy ran woy dos bollangay woy mid duma ran ki Disas.
MAT.4.23	Na, id lingkus ni Disas iddos intirut prubinsya to Galilea. Id nonaw sikandin diyot mgo simba-an to Judio woy id ponudtuu to Moppiyon Dinoggan moka-atag to kodharit Monama, woy id bowiyan din kos nokod-osso-osson bohok. 
MAT.4.24	De-en novantug sikandin diyon to intirut lugaa to Siria. Pomon tadda, id piyod to mgo minuvu iddos langun nod kovohokan diyot kandin, dos id geddam to oray'n mosakit, dos id ponlosuran to busow, dos od pombovuyon woy dos mgo minuvu nid patoy kos lawa. Na langun dan, no-uliyan. 
MAT.4.25	Purisu ahad ingkon sikandin od isau, oray'n mo-uraa kos mgo minuvu nod dumoruma kandin pomon diyot Galilea, diyot Decapolis,
MAT.5.1	To nokita ni Disas iddos mo-uraan minuvu, id tikoddog sikandin diyot lovuntud woy mid ounsad dutun.
MAT.5.2	Na mid tigkanoy sikandin id nonaw, kahi rin to,
MAT.5.3	“Moppiya kod kotomanan taddot minuvu no nokosaddoo no waa en kogahan dan otik waa tavang to Monama, oyyos sikandan kos od pokolonug to kodhari rin.
MAT.5.4	“Moppiya kod kotomanan taddot minuvu nid lanu pomon to saa, oyyos od uuson to Monama kos ginawa ran.
MAT.5.5	“Moppiya kod kotomanan taddot minuvu nod poobbava, oyyos sikandan en kos od pokokomunoy to lammin ingod init morin allow.
MAT.5.6	“Moppiya kod kotomanan taddot minuvun dakkoo kos ingowollon nod puung to id kopi-it Monama, oyyos od tovangan din en sikandan nod puung tadda.
MAT.5.7	“Moppiya kod kotomanan taddot minuvun eeruwon, oyya su iddos Monama od pokita to eru kandan.
MAT.5.8	“Moppiya kod kotomanan taddot minuvun molinis kos pusung, oyyos od kokita ran kos Monama.
MAT.5.9	“Moppiya kod kotomanan taddot minuvu nod pod-uli to koroniyan, oyyos sikandan en kos od ngoranan no mgo anak to Monama.
MAT.5.10	“Moppiya kod kotomanan taddot minuvu nid posupittan pomon to kodtuman to id kopi-it Monama, oyyos sikandan en kos no-iraom to kodhari rin.
MAT.5.11	“Moppiya kod kotomanan dow otik duwon od sumpalit, od posuppit woy'd doddora-at koniyu pomon to koddumoruma row koddi. 
MAT.5.12	Ungketen dad en mandad kos id puungan dan taddot mgo propeta dangan. De-en kahaa kow, oyya su dakkoo kos ganti no id panoy koniyu riyot datas to langit.”
MAT.5.13	Na ponayun mid nonaw si Disas, kahi rin to, “Sikiyu no mgo tinodduwan ku, noko-iling kow to assin ka-ay to ampow't ingod. Piru otid motabbang don ini, dii ron en id pokopolivod kos nanam. Worad mandad koru-anon ka-ay, de-en id sowela ron woy'd geeheddan to mgo minuvu.
MAT.5.14	“Noko-iling kow mandad to suu nod pokoma-awang to poomdom to mgo minuvu ka-ay to ampow't ingod. Iddos bonuwa no riyot buvungan, oraroy en idda nod kokita. 
MAT.5.15	Waa minuvu nod loottom to suu woy kopongnga, od poongkobban din to lobban, ko konna, id ta-aw rin idda riyot od sopatan amoy'd kotorawwan kos langun diyot baoy. 
MAT.5.16	De-en iling dad mandad tadda, pooglogga row kos koniyun suu riyot isowwan to mgo minuvu amoy'd kokita ran kos moppiyon pinuungan dow, woy od doongon dan kos Amoy row riyot datas to langit. 
MAT.5.17	“Yo row poomdomma no mid undini a to ampow't ingod amoy od worannon kos mgo Suhu ni Moises woy dos id sulat to mgo propeta. Mid undini a amoy'd tumanon ku idda. 
MAT.5.18	Bonnaavonnaa nod ikohiyon ku koniyu, no laggun to duwon pa kos langit woy livuta, waa en ahad songo-litra o songo-tulduk nod kowora riyot mgo Suhu to Monama, oyyos ponayun en idda taman tod kotuman don kos langun. 
MAT.5.19	De-en iddos ahad ondoy nod lempang to ahad sokkad no Suhu to Monama, woy id nonaw rin mandad diyot duma nod puung to ungketen, sikandin kos moobbava to langun diyon to kodharit Monama. Piru iddos od tuman woy'd nonaw mandad to duma nod tuman tadda, sikandin kos mowwet diyon to kodharit Monama. 
MAT.5.20	Purisu od ikohiyan ku sikiyu, no ko-ilangan no iddos kodtuman dow to id kopi-it Monama, od lampas taddot kodtuman dow to mgo tohodnonaw to Suhu ni Moises woy taddot mgo Pariseo, su otik konna, dii kow en od kolonug to kodharit Monama.”
MAT.5.21	Na ponayun mid nonaw si Disas, kahi rin to, “Norinog dowd iddos suhu to keton kovuyyahan no mid ungketen to, ‘Yo kow'd imatoy. Su iddos ahad ondoy nod imatoy, ko-ilangan nod piyoddon sikandin diyot tohodhukum amoy'd silutan.’ 
MAT.5.22	Piru siyak, ini kos od ikohiyon ku koniyu, no iddos ahad ondoy no duwon langot diyot duma, od silutan en. Woy dos od po-ilow to duma nod ikahi no, ‘Waa utok du,’ od piyoddon diyot mowwet no tohodhukum. Woy idda mandad so od ikahi no, ‘Bangog ka en,’ iyon din od ingumannon, iddos linow't apuy.
MAT.5.23	“De-en ahad diyon kad to daom to templo amoy od boggoy't buwis, piru nosompottan du no duwon minuvun nomorat kikow su nokopuung ka to konna ollog diyot kandin, 
MAT.5.24	na tuwos du pa riyot isowwan to buwisanan kos buwis du. Unna-aw pa upiyanni kos koroniyan du taddon minuvu, idda pa livod ka amoy od boggoy to kikow'n buwis diyot Monama.
MAT.5.25	“Otik duwon minuvu nod uug kikow no nokopuung ka to saa, noonokkaliyu nod pokod-usoy kow go-os, to dii pa od inguma riyot hukumanan. Su otid poko-uma kow'd dutun, saddook id boggoy ka to tohodhukum diyon to pulis woy id poprisu ka. 
MAT.5.26	Bonnaavonnaa nod ikohiyon ku kikow, no dii ka en od pokolegguang otik dii ru od kovorayan kos langun no multa ru.
MAT.5.27	“Norinog dowd mandad iddos suhu no mid ungketen to, ‘Yo kow'd loivug.’ 
MAT.5.28	Piru siyak, ini kos od ikohiyon ku koniyu, no iddos ahad ondoy nod tongtong to ba-ay no molibmit kos kandin no poomdom, nokoloivug don sikandin diyot ginawa rin. 
MAT.5.29	De-en otik mata ru kos unayan nod pokosaa ka, kootowd baling ika woy lumbag du. Su moppiya pa nod koworan ka to sokkad no sakup to lawa, kuntra to intirut lawa ru kos id lumbag diyon to linow't apuy. 
MAT.5.30	Woy otik kowanan no bollad du kos unayan nod pokosaa ka, tompoddowd baling ika woy id lumbag du. Oyya su moppiya pa nod koworan ka to sokkad no sakup to lawa, kuntra to intirut lawa ru kos id lumbag diyon to linow't apuy.”
MAT.5.31	“Na duwon mandad suhu no mid ungketen to, ‘Iddos ahad ondoy no mama nod suwoy to sawa rin, ko-ilangan nod boggoy to kosulatan diyot sawa rin no od posivonnaa to kodposuwayoy ran.’ 
MAT.5.32	Piru siyak, ini kos od ikohiyon ku koniyu, no iddos ahad ondoy'n mama nod suwoy to sawa rin no waa nopuungan no morat, iling to id usung din kos sawa rin diyot kodloivug otid osawa mandon. Woy idda mandad so mama nod osawa kandin, nokoloivug mandad.”
MAT.5.33	Na ponayun mid ikahi si Disas to, “Norinog dow mandad iddos suhu riyot keton kovuyyahan no mid ungketen to, ‘Otid pongulivot kow, ko-ilangan en nod tumanon dow kos tandu row riyot isowwan tod Longaggon.’ 
MAT.5.34	Piru siyak, ini kos od ikohiyon ku koniyu, no otik od totandu kow, yo kow'd pongulivot diyon to langit, su idda en kos trunu to Monama. 
MAT.5.35	Yo kow mandad od pongulivot ka-ay to livuta, oyyos ka-ay en kos sikuwayan to pa-a rin. Woy yo kow'd pongulivot to Jerusalem su idda en kos bonuwa to novantug no Hari. 
MAT.5.36	Yo kow od pongulivot nod ikahi to, ‘Od bottu pok uu ku ko id ouhus a,’ oyyos konna man sikiyu kos id bovaa to koniyun lawa. Ahad songo-silag to bowvuu row, dii kow man od pokopomoputi o od pokopometom. 
MAT.5.37	Iyon dow ra osenga no, ‘Oyya’ o ‘Konna’, su otid pongulivot kow pa, id pomon don idda ki Moivuyan.”
MAT.5.38	“Norinog dow mandad iddos suhu no mid ungketen to, ‘Dos minuvu nod pokovutud to mata to duma, od ungketennon en mandad kos mata rin, woy dos od pokopengow to ngipon to duma, od pengawan mandad.’
MAT.5.39	Piru siyak, ini kos od ikohiyon ku koniyu, no yo kow'd puung to morat diyot minuvu no id puung to morat koniyu. Iyon dow puungi, otid tobpiyon kos kowanan no bonnong dow, potabpi row mandad kos divauy. 
MAT.5.40	Na otik duwon od kasu koniyu woy od ahaw to umpak dow, boggoy row mandad ahad iddos lapid no umpak dow. 
MAT.5.41	Otik duwon od pohos koniyu nod povava to piniyoddan din taman to sokkad no kilometro, bova-aw idda ahad taman to oruwon kilometro. 
MAT.5.42	Otik duwon od bovuyu koniyu, boggayi row sikandin, woy otik duwon od samboy, posombaya row.”
MAT.5.43	“Norinog dow iddos suhu dangan no mid ungketen to, ‘Ginowanni row kos mgo oukuy row, woy kolingasa-i row iddos od pongkuntra koniyu.’ 
MAT.5.44	Piru od ikohiyan ku sikiyu, no ginowanni row iddos od pongkuntra koniyu, woy dasaa kow atag taddot mgo minuvu nod posuppit koniyu. 
MAT.5.45	Su otid puungan dow ini, iddos botasanon dow, od poko-iling to botasanon to Amoy row riyot datas to langit. Oyyos waa od podmusingon din, su id pose-alan din to allow iddos moppiyon mgo minuvu woy idda mandad so morat. Id popiyoddan din to uran iddos mgo motallong woy idda mandad so konna motallong. 
MAT.5.46	Su otik iyon dow ra od ginowannon iddos id ginawa koniyu, duwon bo ganti nod kotanggap dow riyot Monama? Waa en! Oyya su ahad iddos mgo tohodsukut to buhis nod loimbung, od ginawa man mandad taddot id ginawa kandan. 
MAT.5.47	Woy otik iyon dow ra od olit-oliton iddos mgo oukuy row, duwon bo nopuungan dow no moppiya pa taddot duma? Waa en! Su ahad iddos mgo minuvu no waa id kilaa to Monama, od puung man to ungketen. 
MAT.5.48	De-en pokita row kos waa kulang no kopiyannoy riyot duma, iling taddot Amoy row riyot datas to langit no waa en kulang to kopiyannoy rin.”
MAT.6.1	Na ponayun mid nonaw si Disas, kahi rin to, “Ayyad-ayyad kow no konna kow od puung to moppiya amoy'd pokitakita to mgo minuvu. Su otik ungketen, waa od kotanggap dow no ganti pomon diyot Amoy row no riyot datas to langit.
MAT.6.2	“De-en otid boggoy kow riyot mgo worowora, yo row idda id pokitakita iling to id puungan taddot duma riyot daom to simba-an to mgo Judio woy riyon to doraanon. Id puungan dan idda, su amoy od doongon sikandan to mgo minuvu. Piru bonnaavonnaa nod ikohiyon ku koniyu, no worad od kotanggap dan no ganti pomon diyot Monama, oyyos nokotanggap don man sikandan to koddoong to mgo minuvu. 
MAT.6.3	Piru sikiyu, otid boggoy kow riyot worowora, yo yo row idda ponudtuu ahad diyot oraroy row no oukuy, 
MAT.6.4	su amoy waa en od pokosaddoo. Na, iddos Amoy row riyot datas to langit no iyon nokokita taddot ollos nid puungan dow, sikandin kos od kotuig koniyu.”
MAT.6.5	“Na otid dasaa kow, yo kow od iling to mgo minuvu nod po-uvag-uvag no mopompomakoy. Oyya su id kotoosi ran nod dasaa riyot simba-an to mgo Judio woy riyot doraanon amoy'd kokita to mgo minuvu. Bonnaavonnaa nod ikohiyon ku koniyu, no pomon to notanggap dan don iddos koddoong to minuvu, worad od kotanggap dan no ganti pomon diyot Monama. 
